"discussion_id","old_discussion_id"
12391,579
12392,9821
12393,9447
12394,5539
12395,6017
12396,7511
12397,8014
12398,6095
12399,1335
12400,3515
12401,8266
12402,6279
12403,2768
12404,3361
12405,3204
12407,4408
12408,9777
12409,8481
12410,950
12411,8816
12412,1157
12413,320
12414,5904
12416,9728
12417,4675
12418,3371
12419,7287
12420,1281
12421,7174
12422,11046
12423,2982
12425,2172
12427,4807
12428,8681
12429,2728
12430,2812
12431,293
12432,5412
12433,3798
12434,4397
12435,8268
12436,2729
12437,4828
12438,10703
12439,4030
12440,3003
12441,1727
12442,11041
12443,2349
12444,3244
12445,1750
12446,7229
12447,4868
12448,5875
12449,7078
12450,8594
12451,9757
12452,7715
12453,8998
12454,5517
12455,1821
12456,9787
12458,1853
12459,9228
12460,9219
12461,1998
12462,791
12464,4513
12465,5755
12466,5166
12467,10572
12468,2742
12469,1221
12472,10625
12473,7523
12474,5072
12475,4654
12476,3376
12477,1460
12478,9842
12479,8157
12480,6158
12482,5202
12483,6940
12484,4378
12485,771
12486,4366
12487,2175
12488,4470
12490,4267
12491,6085
12494,8591
12497,2468
12498,9100
12499,948
12500,4278
12501,4842
12502,7669
12503,497
12504,3785
12505,10150
12506,8200
12507,3316
12508,217
12512,2426
12513,1116
12514,10139
12515,2267
12517,1630
12518,5997
12519,4655
12520,5088
12527,9944
12528,10447
12529,1515
12530,4597
12531,8927
12532,9498
12533,9193
12534,5520
12535,4041
12536,9719
12537,3283
12538,4528
12539,1138
12540,10701
12541,2269
12543,6122
12544,9968
12545,9503
12546,8450
12547,11143
12548,8168
12549,6590
12550,440
12551,11185
12552,3384
12553,1677
12554,63
12555,10977
12556,5301
12557,10072
12558,1992
12559,10087
12560,6295
12561,5471
12562,8022
12563,5469
12564,4222
12565,5808
12566,9775
12567,3232
12568,4006
12569,5204
12570,357
12571,3300
12572,3867
12573,6569
12574,3041
12575,4633
12576,6667
12577,5669
12578,156
12580,4921
12581,6376
12585,6755
12586,9971
12587,7164
12588,926
12590,981
12591,1114
12592,1374
12593,5518
12594,4935
12595,9734
12596,7366
12597,5447
12598,9113
12601,6572
12602,5326
12603,2105
12604,7604
12605,58
12607,8724
12608,10578
12609,2077
12610,815
12611,10231
12612,8979
12613,208
12614,1957
12615,2573
12616,1653
12617,10006
12619,859
12620,8032
12623,10061
12624,6945
12625,2174
12626,3263
12627,10609
12628,3186
12630,3269
12631,6228
12632,9788
12634,7562
12635,4702
12636,195
12637,4237
12639,6769
12640,10307
12641,5800
12642,5310
12643,4523
12644,1854
12645,7739
12647,4834
12648,2826
12650,2505
12651,689
12652,7139
12653,7750
12655,1471
12656,253
12657,10815
12659,10725
12661,2244
12662,5493
12663,9213
12664,1391
12665,9383
12666,7956
12668,7616
12669,1290
12670,8116
12671,8711
12672,4268
12673,10627
12674,10050
12675,10074
12676,1956
12677,2390
12679,8356
12680,4552
12681,3955
12682,3005
12683,5292
12685,8695
12686,10107
12687,5865
12693,10298
12694,1756
12695,7414
12696,9048
12697,3783
12699,4916
12700,8706
12701,6805
12702,10675
12704,11140
12705,402
12706,11160
12707,2952
12713,4589
12717,4865
12718,3406
12719,8836
12720,697
12721,9215
12722,2027
12724,10440
12726,152
12727,7869
12729,6486
12730,10225
12731,1761
12733,9995
12735,7862
12736,2790
12737,1131
12738,7402
12739,1339
12740,2123
12741,3159
12742,6468
12743,1035
12746,4165
12764,2914
12766,5615
12767,2249
12773,10382
12774,1985
12776,8737
12777,9914
12779,5797
12780,7441
12781,8339
12787,4115
12788,7010
12790,7568
12791,9251
12792,9846
12793,7952
12794,11154
12796,4670
12798,10619
12799,4593
12800,4120
12803,7025
12805,3188
12806,5490
12808,2247
12809,6616
12810,8976
12811,1975
12813,7655
12815,10438
12816,8353
12817,8928
12818,8599
12819,1258
12822,8171
12823,6655
12824,4766
12825,9791
12826,8117
12827,7468
12828,6092
12829,10566
12831,5634
12832,3385
12833,10961
12835,9887
12836,4071
12838,6048
12839,4051
12840,10469
12842,2052
12843,3466
12844,2863
12845,8023
12846,1669
12847,3565
12848,6699
12849,8429
12850,8092
12851,2419
12852,6061
12854,8580
12855,8697
12856,8388
12857,5526
12858,6177
12860,7206
12861,1701
12862,2463
12863,679
12864,6491
12865,9528
12877,941
12878,5859
12880,4830
12882,9689
12884,3030
12885,5749
12886,4149
12888,8903
12889,6519
12890,2191
12891,8520
12892,9003
12893,1564
12894,4704
12895,3038
12896,10189
12897,9622
12898,8165
12899,3434
12900,4641
12901,6649
12902,212
12904,4504
12905,3215
12906,10299
12907,10772
12908,1121
12909,2641
12910,8734
12911,700
12912,994
12913,6431
12914,4536
12915,1868
12916,7364
12918,2682
12919,1776
12921,559
12922,5965
12924,1265
12929,5883
12930,211
12931,486
12932,5041
12933,9079
12935,8124
12936,9882
12937,5291
12938,7520
12939,7455
12941,7228
12942,10264
12943,7502
12944,2086
12945,11044
12946,5257
12947,6391
12948,4532
12950,5309
12951,10301
12953,4526
12954,4872
12955,2143
12957,11014
12958,4307
12959,1197
12960,4926
12962,9642
12963,9712
12964,2254
12965,8529
12966,6597
12969,2803
12970,9053
12971,9018
12972,4857
12973,8480
12974,4801
12975,3930
12977,100
12978,6626
12979,7014
12980,1922
12981,9561
12983,10626
12984,1948
12985,10729
12987,4667
12989,10482
12990,3923
12992,3047
12993,7236
12994,8009
12996,9535
12997,4127
12999,3716
13003,901
13004,3099
13005,2557
13006,6765
13007,10051
13009,5099
13010,8184
13011,9625
13012,4080
13013,1027
13014,5892
13016,762
13019,5271
13020,263
13021,9969
13024,3403
13029,6047
13030,10669
13031,8419
13032,3833
13035,1719
13036,4800
13037,10636
13038,7864
13039,5497
13040,2346
13042,4820
13043,9778
13044,10591
13045,7841
13047,2141
13048,973
13050,360
13052,1742
13053,8770
13054,8811
13055,8950
13058,10883
13059,1191
13060,5322
13061,10209
13063,2984
13064,9057
13065,11258
13066,3513
13067,6318
13068,8566
13069,1680
13070,3775
13072,20
13073,4976
13074,7473
13075,3429
13076,6127
13077,6687
13078,5235
13079,1263
13080,4757
13081,9060
13083,4579
13085,3936
13086,7039
13087,9606
13088,6151
13089,1686
13090,2705
13093,11164
13094,420
13095,3340
13096,2541
13097,8669
13098,2424
13099,5964
13100,307
13101,1293
13103,566
13104,10889
13105,7371
13106,5967
13107,8731
13109,2696
13110,11132
13111,433
13112,8262
13113,2169
13114,2088
13115,4563
13116,4560
13117,4148
13119,9678
13120,4329
13121,9575
13122,3440
13123,881
13126,1687
13133,10658
13134,8878
13135,8451
13139,6288
13142,8785
13143,7111
13144,1101
13145,390
13147,2555
13148,4946
13149,3082
13150,2953
13151,10113
13152,2004
13156,9892
13157,5485
13158,3901
13159,2603
13171,10158
13175,3805
13176,6461
13177,11123
13178,5171
13180,6208
13182,11067
13183,1987
13184,2587
13186,1717
13187,7053
13188,1160
13192,10303
13193,4444
13195,7591
13196,1182
13198,2354
13199,9395
13201,8242
13202,6972
13203,9106
13204,6766
13205,2791
13206,9114
13207,4687
13208,7746
13209,10930
13210,3092
13213,4692
13214,7599
13215,7629
13216,5930
13218,9242
13219,10428
13220,6974
13223,4506
13224,10826
13225,9525
13226,10837
13228,9428
13229,2277
13231,2158
13232,9039
13234,5652
13235,10926
13236,9446
13238,4240
13239,572
13240,2337
13241,11145
13243,6482
13244,7933
13245,8392
13246,6879
13247,3850
13250,6495
13251,9905
13252,5117
13253,7379
13254,2492
13255,243
13256,4183
13257,3128
13258,6358
13259,415
13261,6532
13263,3995
13264,5676
13265,8783
13266,2663
13267,4879
13268,10450
13269,9136
13270,6268
13273,9164
13275,3790
13276,3747
13277,11196
13278,7406
13279,9511
13282,463
13283,8672
13284,8244
13285,6618
13286,9342
13287,9524
13288,141
13289,8658
13290,6000
13291,7382
13292,7072
13296,1749
13297,5336
13298,6757
13299,2852
13300,8194
13301,3652
13302,4947
13303,2223
13304,9526
13305,5713
13306,8249
13307,1929
13309,8987
13311,2997
13313,6055
13314,6747
13316,9336
13317,2026
13318,5268
13319,1213
13320,6361
13321,4418
13322,9987
13323,7340
13324,351
13325,1217
13326,5587
13327,2076
13328,313
13329,6172
13330,10048
13331,10879
13332,5885
13333,6898
13335,4190
13336,4997
13337,9795
13338,10407
13339,7698
13340,6176
13341,11013
13342,7454
13343,8202
13344,9924
13346,8396
13347,10126
13348,6748
13349,3736
13351,4999
13354,4881
13356,3847
13357,5482
13358,10647
13359,341
13360,364
13361,9564
13362,2788
13363,5313
13364,6317
13365,4182
13366,8554
13367,3160
13369,270
13370,8671
13371,8442
13372,8179
13373,1907
13374,4211
13375,9790
13376,1056
13377,9951
13378,621
13379,4945
13380,1621
13381,1059
13384,3941
13385,8040
13386,4096
13387,8021
13388,6695
13389,2986
13390,7513
13392,9723
13393,8593
13395,2125
13396,1422
13398,3487
13399,977
13400,10711
13401,4423
13402,6826
13406,8504
13407,3693
13408,10538
13409,3416
13410,4419
13411,8217
13412,8035
13413,9398
13414,6673
13415,5854
13416,7747
13418,5905
13419,7795
13421,454
13423,6292
13424,3890
13425,5379
13426,2664
13427,5533
13428,9506
13430,10385
13432,496
13434,663
13436,9759
13437,8150
13438,8142
13439,5173
13440,3166
13441,3275
13443,814
13444,8375
13445,9651
13446,2430
13447,2097
13448,8530
13449,5297
13450,10518
13451,2515
13452,4918
13455,2902
13456,6780
13457,5580
13458,2985
13459,5742
13460,8418
13462,8119
13463,9866
13464,1208
13465,6535
13467,9093
13468,7844
13469,3551
13470,6100
13471,19
13473,9259
13474,7207
13475,6006
13476,8059
13477,2288
13478,6944
13479,126
13480,9897
13481,6783
13483,9402
13484,9644
13485,4990
13486,5918
13487,5080
13488,2453
13489,1828
13490,9650
13492,3285
13493,4004
13494,1928
13495,2970
13496,7421
13498,6423
13500,10901
13501,98
13502,9352
13503,6040
13505,7029
13506,8686
13507,3703
13509,3808
13510,5474
13511,5809
13512,9698
13513,3762
13514,9546
13516,3116
13517,9894
13519,5244
13521,6924
13522,6954
13523,8053
13524,1556
13525,8315
13526,2506
13527,6222
13528,7515
13530,995
13531,8624
13535,8581
13537,9345
13538,5856
13539,945
13540,8372
13541,494
13542,5470
13544,1461
13545,5008
13546,8125
13548,8433
13549,7611
13550,10827
13555,6550
13556,8857
13557,2205
13558,9638
13559,10666
13560,877
13561,1282
13562,2307
13563,8512
13564,6727
13566,10527
13568,2316
13569,2194
13570,10435
13571,2874
13572,3876
13573,9225
13574,5103
13575,7815
13576,10085
13577,11055
13578,2090
13579,6837
13580,4381
13581,6970
13582,4339
13583,9936
13584,6564
13585,476
13586,2153
13587,953
13588,10409
13589,129
13590,2799
13591,10362
13592,6690
13593,8746
13594,4458
13595,11130
13596,5037
13597,7285
13598,8823
13600,2394
13601,7663
13602,11157
13603,7929
13604,9906
13605,3325
13606,2606
13607,11073
13608,1
13609,3495
13610,1000
13611,9286
13612,8335
13613,8240
13614,9052
13616,5499
13617,8840
13618,3837
13619,8920
13621,5825
13622,10880
13623,5740
13624,4567
13625,7412
13626,3592
13627,2928
13628,5805
13629,44
13630,7275
13631,15
13632,9293
13633,5697
13634,2734
13635,5396
13636,836
13637,10454
13638,353
13639,6312
13640,5725
13642,5780
13643,7863
13644,10909
13645,7432
13646,5626
13647,3679
13648,1324
13650,1766
13651,1726
13652,4073
13653,5277
13654,4306
13656,5121
13657,602
13659,1145
13660,7945
13661,9387
13662,4357
13663,10406
13664,9010
13666,1319
13668,8815
13669,10962
13670,3267
13671,4219
13672,8602
13673,72
13674,3112
13675,9461
13676,11215
13677,1268
13678,340
13679,3750
13680,848
13682,4898
13683,10778
13684,6560
13685,4424
13686,6948
13687,4666
13688,1625
13689,5274
13690,3064
13691,9068
13692,5119
13693,8868
13694,8286
13697,4740
13698,839
13699,4805
13700,3035
13701,3742
13702,3949
13705,286
13706,9096
13707,2726
13708,3952
13709,1397
13710,11116
13711,5393
13712,8213
13713,7718
13714,9486
13715,3675
13717,10097
13718,7119
13719,2187
13720,9829
13721,6301
13722,4072
13723,225
13724,10073
13725,3482
13726,9162
13727,4125
13728,9502
13729,9617
13730,7545
13731,9699
13732,11191
13735,8129
13736,526
13737,7017
13740,9610
13741,362
13742,381
13745,9229
13746,9933
13747,8435
13748,5654
13749,6702
13750,10911
13751,7891
13752,9059
13754,3002
13755,8311
13756,6809
13757,1025
13758,9940
13759,592
13760,5928
13761,8677
13762,2369
13764,6008
13765,4305
13766,6956
13768,1326
13769,8505
13770,6947
13771,2001
13772,1448
13773,1884
13774,10695
13776,10874
13777,6692
13778,4584
13779,9270
13780,2252
13781,9542
13782,2694
13783,1624
13784,1578
13785,801
13786,8332
13787,8940
13788,10621
13789,3954
13790,4930
13791,2032
13792,10571
13793,9681
13794,6086
13795,3213
13797,9849
13798,7443
13800,8958
13802,7102
13803,9132
13804,5398
13805,3413
13806,6129
13807,2773
13809,9880
13810,7953
13811,10439
13812,713
13813,3801
13814,5423
13815,4888
13816,5820
13817,10632
13818,6087
13819,8694
13821,4007
13822,3409
13823,9208
13824,2436
13825,10281
13826,2029
13828,10339
13829,142
13830,1850
13832,1731
13833,2428
13834,5325
13835,7797
13837,4659
13838,6729
13839,7058
13840,9168
13841,2979
13842,6304
13843,2523
13844,4064
13846,3363
13847,1581
13848,8957
13849,7430
13850,3196
13851,2257
13852,6734
13854,2171
13855,9221
13856,4595
13857,7041
13858,4258
13859,6584
13860,9531
13861,5146
13862,3562
13863,3520
13864,7448
13865,632
13866,2637
13867,3564
13868,1836
13869,337
13870,7002
13872,5545
13874,1375
13875,4082
13877,8972
13878,10357
13879,10188
13880,23
13881,3234
13882,288
13883,10375
13884,1300
13885,11142
13886,3832
13887,9715
13888,8620
13889,9122
13890,5844
13891,5823
13892,7380
13893,10672
13894,9684
13895,2590
13897,6539
13898,2688
13899,9754
13900,3369
13901,7834
13903,8272
13904,10374
13905,7757
13906,2156
13907,8145
13908,4484
13909,3083
13910,5694
13911,322
13912,2585
13913,10013
13914,2552
13915,3091
13916,7660
13917,6016
13918,3324
13919,5240
13920,4518
13921,1586
13922,8953
13923,123
13924,4542
13930,6724
13931,7810
13932,1879
13933,4606
13934,73
13935,4637
13936,3217
13937,1013
13938,5944
13939,9362
13940,2926
13941,8365
13942,4920
13943,10197
13944,4927
13945,3851
13946,9072
13947,10924
13948,2470
13949,10741
13952,8486
13954,7161
13955,8043
13956,3062
13957,3037
13958,4084
13959,6128
13960,8385
13961,7766
13962,8632
13963,8291
13964,1751
13965,7401
13966,8261
13967,4901
13968,2785
13969,2297
13970,1472
13971,7658
13972,6714
13973,4639
13974,507
13975,8420
13976,10771
13977,8259
13978,8376
13980,5660
13981,10509
13982,6604
13983,4517
13984,10210
13985,686
13986,3556
13987,8204
13988,2031
13989,1925
13990,10831
13991,3352
13992,538
13994,1553
13995,4013
13996,10418
13997,5318
13998,8573
13999,9456
14000,10600
14002,9661
14003,363
14004,4644
14005,5144
14006,8855
14007,6517
14008,10215
14010,7959
14011,10664
14012,3189
14013,652
14014,7265
14015,8546
14016,696
14017,2888
14018,122
14019,10190
14020,1428
14021,537
14022,7148
14023,7556
14024,2332
14025,7397
14026,162
14027,10805
14028,200
14029,11135
14030,10709
14031,5726
14032,8431
14033,11121
14034,7238
14035,10680
14036,6983
14037,9980
14038,7656
14039,2048
14040,5565
14041,5418
14042,8590
14043,4026
14044,4110
14045,9702
14046,471
14047,6939
14048,248
14049,8193
14050,9015
14051,9545
14052,4950
14054,10186
14055,10734
14056,4609
14057,5988
14063,1234
14064,3144
14065,7103
14068,9532
14069,8728
14070,9305
14071,409
14072,5276
14073,3944
14074,6982
14075,4754
14076,5391
14078,10629
14079,1722
14080,21
14082,2501
14084,7348
14086,8532
14087,9663
14088,1297
14089,960
14090,9552
14092,876
14093,10338
14094,10045
14095,658
14096,3734
14097,5227
14098,5688
14099,4983
14100,1688
14101,2245
14102,8502
14103,3297
14105,297
14106,6751
14107,3304
14110,6775
14111,10906
14112,759
14114,5761
14115,5061
14116,9509
14117,3991
14118,6337
14119,3985
14120,2
14121,4681
14122,8988
14124,2139
14125,1781
14126,9376
14127,150
14128,882
14129,9366
14130,2647
14131,7532
14136,3102
14138,1867
14139,6247
14140,9346
14141,1676
14142,7665
14144,7202
14145,10232
14146,8027
14147,11249
14148,7729
14149,7049
14156,2328
14157,4608
14158,5175
14159,9873
14160,5600
14161,6418
14162,3993
14163,9964
14165,9233
14166,8111
14167,2653
14169,8432
14170,10244
14171,7215
14172,6104
14173,3138
14174,239
14175,1747
14176,2065
14177,816
14178,6108
14180,139
14181,8768
14183,8212
14184,148
14187,8621
14190,6364
14191,1410
14193,1531
14195,1806
14196,1161
14198,7445
14199,5984
14200,5414
14201,4722
14204,5621
14205,3575
14206,2652
14207,1567
14208,2033
14209,4139
14211,3262
14212,4426
14213,3197
14214,10760
14215,436
14216,4864
14218,10588
14220,10820
14221,10437
14222,5424
14225,9298
14226,6349
14229,5108
14230,4618
14231,9244
14232,2418
14233,3151
14234,8284
14235,261
14237,3518
14238,1805
14239,1771
14240,7870
14241,9724
14242,6968
14243,9202
14244,6294
14245,5060
14246,7637
14247,590
14248,4206
14249,2907
14250,7668
14251,10918
14253,2929
14254,5611
14255,3685
14256,10046
14257,6219
14259,43
14260,5558
14262,165
14263,804
14265,1660
14266,7188
14267,6549
14269,1136
14270,11167
14271,1087
14272,8028
14273,7255
14274,2447
14275,4744
14276,3122
14277,3911
14278,7671
14280,2834
14282,2154
14283,5190
14287,9573
14288,6408
14289,2093
14290,2075
14291,763
14292,9440
14294,5302
14295,5196
14296,8917
14297,499
14298,1192
14299,7410
14300,654
14302,3982
14304,998
14307,3
14310,422
14311,3209
14315,8844
14316,9938
14318,10007
14319,3100
14320,3306
14321,8615
14322,6636
14323,10270
14324,7452
14328,7636
14329,5465
14333,5987
14334,5459
14335,3960
14339,8015
14340,11023
14354,207
14355,2358
14356,5690
14357,1462
14358,11137
14359,638
14362,2135
14363,10060
14364,5102
14365,2598
14366,7738
14367,4684
14368,7833
14370,9815
14371,8394
14373,788
14374,11156
14375,573
14376,10501
14377,6563
14378,9385
14380,4845
14385,1170
14386,7990
14388,674
14390,8582
14391,7913
14392,1917
14393,6540
14394,6881
14395,894
14396,9876
14397,7085
14398,5466
14399,3931
14400,1779
14401,6872
14403,327
14404,9781
14405,2053
14406,7095
14407,9742
14408,9769
14409,1228
14410,2072
14413,1667
14415,2420
14416,4824
14418,4551
14419,6931
14424,4327
14426,1865
14428,10769
14429,3214
14430,7763
14431,2184
14436,4568
14437,4363
14440,10416
14444,8934
14446,7168
14447,203
14448,10214
14450,2272
14451,222
14452,9497
14454,8007
14456,4510
14457,4063
14459,6883
14462,5603
14463,5506
14464,240
14465,5537
14466,6066
14467,8475
14468,3549
14469,4742
14470,605
14471,3075
14472,5833
14473,11070
14474,1664
14475,9567
14477,3184
14478,627
14481,7247
14482,10522
14484,9319
14485,10077
14486,6866
14487,220
14488,5588
14489,743
14490,1728
14492,2200
14493,7160
14495,7042
14496,7204
14498,6498
14499,8104
14500,7761
14501,9740
14502,10558
14503,8062
14504,5002
14505,7986
14506,7919
14507,9104
14509,1635
14510,354
14512,8343
14513,7192
14514,1935
14515,135
14516,9713
14518,2789
14520,3789
14522,6001
14524,2998
14526,10532
14532,10057
14534,10817
14535,11562
14537,11220
14538,11437
14539,11478
14540,11371
14541,11528
14543,11577
14544,11331
14546,11513
14554,11454
14561,11224
14562,11253
14563,11482
14564,11221
14566,11385
14567,11500
14568,11550
14569,11593
14571,11607
14572,11467
14575,11259
14576,11217
14577,11402
14578,11343
14579,11404
14580,11592
14581,11556
14582,11311
14583,11347
14584,11453
14585,11390
14586,11472
14587,11583
14588,11302
14591,11389
14592,11544
14595,11378
14596,11407
14599,11222
14600,11526
14601,11520
14602,11310
14603,11498
14604,11602
14605,11314
14606,11581
14607,11580
14611,11274
14612,11568
14613,11419
14615,11455
14617,11240
14619,11238
14620,11523
14621,11563
14622,11309
14623,11368
14624,11597
14625,11554
14627,11545
14628,11475
14629,11399
14630,11609
14631,11296
14635,11531
14636,11599
14641,11333
14642,11493
14643,11479
14645,11541
14646,11256
14647,11511
14648,11578
14649,11245
14650,11376
14651,11381
14652,11501
14654,11373
14655,11433
14656,11519
14657,11465
14658,11535
14659,11542
14660,11514
14661,11286
14662,11601
14663,11588
14665,11512
14666,11265
14667,11521
14670,11379
14671,11365
14672,11408
14673,11436
14674,11395
14676,11497
14678,11219
14680,11582
14681,11291
14682,11595
14684,11271
14685,11332
14689,11423
14691,11584
14692,11325
14693,11374
14694,11567
14695,11387
14696,11537
14697,11547
14698,11400
14699,11591
14700,11362
14701,11447
14702,11364
14703,11527
14704,11518
14705,11462
14706,11317
14709,11394
14710,11354
14711,11359
14712,11570
14713,11278
14714,11525
14715,11444
14716,11346
14717,11476
14718,11553
14719,11263
14724,11289
14725,11223
14727,11241
14728,11225
14729,11559
14730,11421
14731,11460
14732,11435
14733,11492
14734,11396
14735,11610
14736,11406
14737,11546
14738,11290
14739,11524
14740,11250
14741,11313
14742,11474
14746,11426
14747,11282
14749,11294
14750,11603
14751,11468
14752,11534
14753,11507
14755,11244
14756,11246
14760,11448
14761,11440
14762,11276
14763,11575
14764,11506
14766,11415
14768,11430
14769,11287
14774,11236
14777,11277
14778,11300
14779,11252
14781,11339
14782,11321
14784,11301
14785,11375
14786,11318
14791,11604
14792,11504
14795,11450
14796,11349
14797,11464
14799,11261
14803,11505
14808,11292
14809,11232
14812,11228
14813,11560
14814,11503
14815,11449
14816,11398
14817,11299
14820,11338
14821,11298
14822,11422
14824,11585
14825,11323
14827,11227
14828,11353
14829,11606
14831,11312
14832,11491
14835,11502
14836,11443
14837,11441
14839,11352
14844,11272
14845,11589
14846,11439
14847,11288
14848,11226
14850,11370
14851,11477
14852,11573
14854,11285
14855,11429
14856,11337
14857,11397
14858,11342
14859,11471
14864,11515
14865,11388
14870,11303
14875,11522
14876,11269
14878,11350
14879,11383
14880,11461
14885,11473
14887,11377
14889,11549
14891,11431
14892,11412
14895,11281
14896,11488
14897,11572
14898,11316
14899,11432
14900,11529
14901,11557
14902,11414
14903,11499
14904,11508
14905,11533
14906,11427
14907,11446
14909,11594
14910,11334
14911,11543
14912,11576
14914,11386
14915,11315
14916,11355
14917,11242
14921,11409
14925,11470
14926,11411
14929,11569
14930,11305
14933,11586
14934,11335
14937,11275
14938,11608
14939,11416
14943,11459
14944,11284
14945,11530
14952,11495
14954,11327
14957,11410
14958,11574
14960,11306
14961,11341
14962,11489
14963,11243
14967,11270
14968,11552
14970,11509
14973,11382
14974,11230
14975,11413
14976,11273
14980,11551
14981,11532
14982,11494
14983,11218
14987,11307
14988,11483
14989,11596
14992,11517
14995,11587
14997,11565
15004,11369
15007,11486
15011,11392
15012,11434
15013,11237
15014,11590
15017,11229
15018,11457
15020,11279
15024,11248
15030,11558
15031,11428
15034,11336
15035,11308
15036,11548
15039,11293
15042,11358
15051,11445
15053,11539
15054,11561
15058,11357
15059,11391
15064,11466
15065,11283
15068,11442
15071,11579
15073,11320
15075,11598
15078,11484
15079,11481
15080,11540
15083,11351
15084,11231
15085,11239
15087,11555
15088,11268
15089,11295
15090,11405
15091,11424
15092,11260
15094,11496
15100,11418
15101,11234
15102,11361
15103,11304
15109,11297
15110,11600
15116,11257
15118,11344
15123,11264
15124,11366
15127,11367
15139,11340
15143,11267
15157,11420
15165,11452
15166,11360
15167,11324
15172,11487
15173,11380
15174,11326
15179,11247
15191,11490
15197,11329
15205,11458
15206,11233
15207,11345
15209,11328
15210,11469
15211,11564
15212,11330
15216,11516
15218,11536
15220,11322
15223,11456
15225,11266
15226,11319
15229,11571
15230,11235
15231,11451
15232,11417
15233,11251
15234,11348
15235,11425
15236,11262
15238,11538
15240,11401
15241,11393
15243,11372
15244,11280
15245,11363
15247,11480
15248,11356
15250,11485
15251,11384
15252,11672
15253,11644
15254,11636
15256,11638
15257,11684
15258,11621
15259,11674
15262,11655
15263,11659
15264,11629
15267,11617
15268,11675
15269,11657
15271,11658
15272,11661
15273,11619
15274,11667
15277,11637
15278,11649
15279,11634
15280,11622
15281,11668
15284,11642
15285,11625
15286,11643
15289,11623
15290,11616
15294,11670
15296,11615
15297,11641
15300,11630
15301,11677
15302,11646
15304,11682
15305,11651
15307,11689
15308,11611
15309,11653
15310,11654
15311,11663
15312,11686
15314,11664
15315,11679
15316,11656
15317,11685
15318,11665
15319,11632
15322,11688
15323,11687
15325,11671
15331,11624
15334,11639
15335,11660
15338,11669
15339,11614
15340,11678
15341,11676
15342,11652
15343,11618
15345,11640
15346,11645
15347,11683
15348,11650
15350,11620
15351,11627
15352,11613
15353,11673
15354,11631
15355,11680
15356,11633
15357,11681
15358,11628
15359,11626
15360,11635
15361,11662
15362,11666
15363,11647
15364,11612
15365,11648
