"key","discussion_id","worker_id","agreement","agreement_unsure","attack","attack_unsure","fact-feeling","fact-feeling_unsure","nicenasty","nicenasty_unsure","sarcasm"
"(1176, 6)",5009,"A1B2KIB7DPC2PR",-1,False,-1,False,1,False,3,True,"Unsure"
"(1176, 6)",5009,"A1RF70DSVAZVI6",3,False,2,False,2,False,2,False,"No"
"(1176, 6)",5009,"A2MWAXV1YRK5GH",-2,False,-2,False,1,False,-1,False,"No"
"(1176, 6)",5009,"A7ZOVHE48L7RS",-2,False,-3,False,-1,False,-1,False,"Unsure"
"(1176, 6)",5009,"A1PDWH50JFF6ZN",-3,False,0,False,2,False,0,False,"No"
"(1176, 6)",5009,"A31RKV21MUC3R0",-4,False,3,False,2,False,4,False,"No"
"(1176, 6)",5009,"AFC23NDG41MI5",-3,False,1,False,3,False,4,False,"No"
"(500, 5)",3193,"A3R5CALO6EH0ZR",-3,False,4,False,4,False,4,False,"No"
"(500, 5)",3193,"A1B2KIB7DPC2PR",3,False,2,False,-3,False,2,False,"No"
"(500, 5)",3193,"AMID7O126S33V",-1,False,3,False,-2,False,0,False,"No"
"(500, 5)",3193,"A2M5JYZODXCQ0W",-5,False,-2,False,4,False,1,False,"No"
"(500, 5)",3193,"A37XVHGR4ZSTSM",-3,False,2,False,3,False,3,False,"No"
"(676, 0)",6320,"A3R5CALO6EH0ZR",-1,False,5,False,2,False,5,False,"No"
"(676, 0)",6320,"A2P8XDALGST5YT",3,False,-2,False,4,False,2,False,"Unsure"
"(676, 0)",6320,"A1V37SR8WKUOC5",-3,False,0,False,-3,False,1,False,"No"
"(676, 0)",6320,"A37XVHGR4ZSTSM",-5,False,3,False,-5,False,2,False,"No"
"(676, 0)",6320,"A3QU3KM3IYWHIF",-1,False,-1,False,-5,False,1,False,"No"
"(676, 0)",6320,"AWCCY9UU171TO",-1,False,1,False,-2,False,2,False,"No"
"(898, 6)",10129,"A3P7PPQA3EU1H3",-3,False,0,True,1,False,-2,False,"No"
"(898, 6)",10129,"ADN76VWLV3O5S",-2,False,-1,False,2,False,-1,False,"Yes"
"(898, 6)",10129,"AMID7O126S33V",-1,False,1,False,3,False,0,False,"No"
"(898, 6)",10129,"A36CP7G5OZY030",5,False,5,False,5,False,5,False,"No"
"(898, 6)",10129,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(898, 6)",10129,"A17IWKV4G3N25X",-4,False,-2,False,-4,False,-2,False,"Yes"
"(1108, 3)",9491,"AIY8WQZDKMD5C",-3,False,-1,False,2,False,1,False,"No"
"(1108, 3)",9491,"A3P7PPQA3EU1H3",-1,True,-1,False,0,True,0,False,"No"
"(1108, 3)",9491,"AKJ22H1NTVIQX",-4,False,-1,False,0,False,0,False,"Yes"
"(1108, 3)",9491,"A1ED0UM8C63QX5",4,False,3,False,0,False,3,False,"No"
"(1108, 3)",9491,"A3R5CALO6EH0ZR",-3,False,5,False,2,False,5,False,"No"
"(1108, 3)",9491,"AMID7O126S33V",-2,False,-1,False,2,False,0,True,"No"
"(244, 2)",11686,"AFDLE79DCTIPP",0,True,0,True,0,True,0,True,"Unsure"
"(244, 2)",11686,"AMID7O126S33V",-4,False,-1,False,2,False,-1,False,"No"
"(244, 2)",11686,"AWGLY2Q18H4V4",-5,False,-2,False,0,False,-2,False,"No"
"(244, 2)",11686,"A1B2KIB7DPC2PR",-3,False,-1,False,-1,False,2,False,"No"
"(244, 2)",11686,"A3C9A382KUWMS0",-5,False,5,False,0,False,5,False,"No"
"(1330, 5)",4892,"A2LV5QYHH24OMY",-4,False,2,False,4,False,1,False,"No"
"(1330, 5)",4892,"A3L6PFU6DOR8AY",-4,False,1,False,-4,False,1,False,"No"
"(1330, 5)",4892,"A2VWJTNC4OKNI7",2,False,2,False,-1,False,-2,False,"No"
"(1330, 5)",4892,"AM7FYVGVOEP66",-4,False,-1,False,1,False,-1,False,"No"
"(1330, 5)",4892,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(1330, 5)",4892,"A1B2KIB7DPC2PR",-2,False,0,True,-2,False,2,False,"Yes"
"(466, 4)",3462,"A1HT0P0A23PXW6",1,False,1,False,1,False,1,False,"No"
"(466, 4)",3462,"A3DSRQ5CBK6G3U",0,False,0,False,0,True,0,True,"Unsure"
"(466, 4)",3462,"A3OTQF9XCTAS1A",0,True,2,False,1,False,3,False,"No"
"(466, 4)",3462,"A2K5DBDYP7G4PC",-3,False,-1,False,1,False,2,False,"No"
"(466, 4)",3462,"A3F0OII70LQX09",-2,False,1,False,-3,False,0,False,"No"
"(466, 4)",3462,"A2PE5UDQ5WG2R0",2,False,4,False,3,False,4,False,"No"
"(395, 0)",9194,"A3NCDEGFFO83KW",2,False,-4,False,2,False,3,False,"Unsure"
"(395, 0)",9194,"A3S0NNL81WJSEH",-4,False,0,False,4,False,2,False,"No"
"(395, 0)",9194,"A3C9A382KUWMS0",-3,False,5,False,0,False,5,False,"No"
"(395, 0)",9194,"A18JQFU6QCTI6G",-2,False,2,False,1,False,2,False,"No"
"(395, 0)",9194,"AMID7O126S33V",0,False,1,False,4,False,0,True,"No"
"(395, 0)",9194,"A3P7PPQA3EU1H3",1,False,1,False,3,False,1,False,"No"
"(642, 3)",13932,"A14NJ0E25UM25Q",-2,False,-1,False,3,False,-1,False,"No"
"(642, 3)",13932,"A1F4BQTQH21J75",0,True,1,False,3,False,1,False,"No"
"(642, 3)",13932,"A36CP7G5OZY030",5,False,5,False,5,False,5,False,"No"
"(642, 3)",13932,"A3P7PPQA3EU1H3",1,False,-1,False,-1,False,0,False,"No"
"(642, 3)",13932,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(642, 3)",13932,"A2MWAXV1YRK5GH",-2,False,-1,False,1,False,-1,False,"Yes"
"(827, 5)",9436,"AFDLE79DCTIPP",0,True,0,True,0,True,0,True,"Unsure"
"(827, 5)",9436,"AKJ22H1NTVIQX",2,False,1,False,1,False,2,False,"No"
"(827, 5)",9436,"A14NJ0E25UM25Q",-3,False,-1,False,2,False,-1,False,"No"
"(827, 5)",9436,"A2J70V9HYPYLE9",-5,False,-1,False,2,False,-1,False,"Yes"
"(827, 5)",9436,"ACJES3V0DVUGY",-5,False,-2,False,2,False,-3,False,"No"
"(1145, 2)",13846,"A1RF70DSVAZVI6",-4,False,-4,False,1,False,-5,False,"Yes"
"(1145, 2)",13846,"AMID7O126S33V",-4,False,-3,False,5,False,-1,False,"No"
"(1145, 2)",13846,"A17IWKV4G3N25X",-4,False,0,False,-4,False,0,False,"Yes"
"(1145, 2)",13846,"A3R5CALO6EH0ZR",-5,False,5,False,2,False,5,False,"No"
"(1145, 2)",13846,"AKJ22H1NTVIQX",-3,False,-2,False,2,False,1,False,"No"
"(25, 3)",13558,"A3DSRQ5CBK6G3U",0,True,0,False,0,False,0,False,"Unsure"
"(25, 3)",13558,"A1B2KIB7DPC2PR",1,False,2,False,-3,False,2,False,"No"
"(25, 3)",13558,"AMID7O126S33V",-1,False,-3,False,-3,False,-1,False,"No"
"(25, 3)",13558,"A3R5CALO6EH0ZR",-1,False,5,False,0,False,5,False,"No"
"(25, 3)",13558,"A3AH8UT0TCYMUG",0,False,1,False,-4,False,3,False,"No"
"(210, 1)",8978,"AMVUYWMJYEJG7",-5,False,-4,False,2,False,-3,False,"Yes"
"(210, 1)",8978,"AWGLY2Q18H4V4",-5,False,-2,False,3,False,-2,False,"No"
"(210, 1)",8978,"A209T4ZL3NKV8H",-5,False,0,False,-5,False,-2,False,"Yes"
"(210, 1)",8978,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(210, 1)",8978,"A33RY9AQXDXTLP",-5,False,-4,False,0,False,-3,False,"No"
"(793, 6)",12141,"A32LCM1ZARQLOG",0,True,0,True,0,True,2,False,"Unsure"
"(793, 6)",12141,"A2ZAH15706RIUG",0,False,-3,False,0,False,-4,False,"Yes"
"(793, 6)",12141,"A209T4ZL3NKV8H",0,True,1,True,4,False,0,True,"Unsure"
"(793, 6)",12141,"AWGLY2Q18H4V4",-4,False,4,False,3,False,4,False,"No"
"(793, 6)",12141,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(1051, 3)",2924,"AFDLE79DCTIPP",0,True,0,True,0,True,0,True,"Unsure"
"(1051, 3)",2924,"A2MR259UZRESDS",5,False,4,False,4,False,4,False,"No"
"(1051, 3)",2924,"A6QG9LM5WL0AQ",5,False,5,False,5,False,5,False,"No"
"(1051, 3)",2924,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(1051, 3)",2924,"A3P7PPQA3EU1H3",-1,False,2,False,1,False,1,False,"No"
"(1051, 3)",2924,"A37XVHGR4ZSTSM",5,False,3,False,4,False,4,False,"No"
"(7, 4)",9222,"AFDLE79DCTIPP",0,True,0,True,0,True,0,True,"Yes"
"(7, 4)",9222,"A14NJ0E25UM25Q",-2,False,-1,False,1,False,-1,False,"No"
"(7, 4)",9222,"AMID7O126S33V",-5,False,-4,False,-2,False,-1,False,"No"
"(7, 4)",9222,"A17IWKV4G3N25X",-3,False,1,False,0,False,1,False,"No"
"(7, 4)",9222,"A36JZTUKQVV5S5",-3,False,3,False,3,False,3,False,"Yes"
"(176, 0)",11746,"AOHHTBPD64EB6",-5,False,2,False,5,False,2,False,"No"
"(176, 0)",11746,"A2HUVJPLKGUKFQ",5,False,3,False,4,False,1,False,"No"
"(176, 0)",11746,"A238NQ2IPPPBMG",-4,False,-3,False,3,False,-3,False,"No"
"(176, 0)",11746,"A3OTQF9XCTAS1A",-2,False,-2,False,4,False,-2,False,"No"
"(176, 0)",11746,"A3P7PPQA3EU1H3",-1,False,-1,False,1,False,2,False,"No"
"(176, 0)",11746,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(361, 4)",13923,"A3L6PFU6DOR8AY",2,False,-1,False,1,False,-2,False,"Yes"
"(361, 4)",13923,"AM7FYVGVOEP66",-2,False,-3,False,-2,False,-3,False,"No"
"(361, 4)",13923,"A17IWKV4G3N25X",-5,False,-5,False,-5,False,-5,False,"Yes"
"(361, 4)",13923,"AMID7O126S33V",-5,False,-5,False,3,False,-5,False,"No"
"(361, 4)",13923,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(361, 4)",13923,"A3R5CALO6EH0ZR",-5,False,2,False,-2,False,0,False,"Yes"
"(608, 3)",5524,"A3OZ3M6SRO2QNO",-3,False,2,False,0,False,2,False,"No"
"(608, 3)",5524,"AFDLE79DCTIPP",0,False,0,False,0,False,0,True,"Unsure"
"(608, 3)",5524,"A3E157ZN8XPUKJ",0,False,5,False,-5,False,5,False,"No"
"(608, 3)",5524,"A3R5CALO6EH0ZR",-4,False,5,False,0,False,5,False,"No"
"(608, 3)",5524,"AMID7O126S33V",2,False,-3,False,-1,False,-2,False,"No"
"(775, 3)",14409,"AWGLY2Q18H4V4",0,True,2,False,5,False,2,False,"No"
"(775, 3)",14409,"A3L6PFU6DOR8AY",3,False,3,False,3,False,3,False,"No"
"(775, 3)",14409,"A37XVHGR4ZSTSM",0,True,0,True,0,True,0,True,"Unsure"
"(775, 3)",14409,"A6Y7BLDK90Q19",0,True,0,True,1,False,0,True,"Unsure"
"(775, 3)",14409,"AMID7O126S33V",0,True,0,False,1,False,0,False,"No"
"(775, 3)",14409,"A17IWKV4G3N25X",-2,False,0,False,2,False,0,False,"Yes"
"(1093, 4)",9769,"AIY8WQZDKMD5C",-5,False,5,False,5,False,2,False,"No"
"(1093, 4)",9769,"ACJES3V0DVUGY",-3,False,2,False,2,False,2,False,"No"
"(1093, 4)",9769,"AMID7O126S33V",-2,False,-1,False,5,False,0,False,"No"
"(1093, 4)",9769,"A2LV5QYHH24OMY",-4,False,2,False,5,False,2,False,"No"
"(1093, 4)",9769,"A3P7PPQA3EU1H3",-2,False,0,False,1,False,1,False,"No"
"(1093, 4)",9769,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(944, 5)",11117,"A10DZFZLF4AFTK",0,False,0,False,5,False,0,False,"No"
"(944, 5)",11117,"A19NFXK3KA5ZRZ",0,True,3,False,-1,False,2,False,"No"
"(944, 5)",11117,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(944, 5)",11117,"A3P7PPQA3EU1H3",-1,False,2,False,1,False,1,False,"No"
"(944, 5)",11117,"A2M5JYZODXCQ0W",0,True,4,False,-4,False,4,False,"No"
"(944, 5)",11117,"AGPRRX9GD0XJ4",0,True,0,True,-3,False,0,True,"No"
"(229, 5)",13860,"A6Y7BLDK90Q19",0,True,2,False,1,False,3,False,"No"
"(229, 5)",13860,"A3OZ3M6SRO2QNO",-3,False,2,False,3,False,3,False,"No"
"(229, 5)",13860,"A1B2KIB7DPC2PR",-1,False,1,False,2,False,2,False,"Unsure"
"(229, 5)",13860,"A27DLL4E4JBOBA",-3,False,3,False,0,False,3,False,"No"
"(229, 5)",13860,"AMID7O126S33V",-1,False,0,False,1,False,0,True,"No"
"(229, 5)",13860,"A3R5CALO6EH0ZR",-4,False,5,False,1,False,5,False,"No"
"(158, 3)",8134,"A2LLM1HGLCOOE0",0,True,3,False,2,False,4,False,"No"
"(158, 3)",8134,"AA7LA8WQNABDT",0,True,5,False,0,False,5,False,"No"
"(158, 3)",8134,"ASX2NOUVA9CRH",3,False,5,False,-3,False,5,False,"No"
"(158, 3)",8134,"A3C9A382KUWMS0",0,True,5,False,-5,False,5,False,"No"
"(158, 3)",8134,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(1429, 2)",7400,"A32LCM1ZARQLOG",-2,False,2,False,2,False,2,False,"No"
"(1429, 2)",7400,"A1Q1W6RIHG7TTJ",2,False,2,False,3,False,4,False,"No"
"(1429, 2)",7400,"A22K68WIUPZSRQ",-3,False,2,False,0,False,1,False,"No"
"(1429, 2)",7400,"A3IJI5VFWLI7DA",-3,False,1,False,2,False,2,False,"Yes"
"(1429, 2)",7400,"A18JQFU6QCTI6G",3,False,2,False,-2,False,3,False,"No"
"(1429, 2)",7400,"A2ZG6GDYEI4Q3K",-4,False,-1,False,2,False,-2,False,"Yes"
"(1429, 2)",7400,"A3I8XSG316ZFOY",0,True,1,False,1,False,2,False,"No"
"(1347, 2)",1425,"AKJ22H1NTVIQX",-3,False,-2,False,0,True,0,False,"No"
"(1347, 2)",1425,"A24DDTJEOI32PG",-3,False,-1,False,-2,False,-2,False,"Yes"
"(1347, 2)",1425,"AFC23NDG41MI5",-3,False,-3,False,3,False,3,False,"No"
"(1347, 2)",1425,"A2JOQX1C7BNKXC",-2,False,1,False,2,False,2,False,"Yes"
"(590, 6)",11986,"AE7HUJETMTTTS",-5,False,1,False,4,False,3,False,"No"
"(590, 6)",11986,"A2PE5UDQ5WG2R0",-2,False,2,False,1,False,1,False,"No"
"(590, 6)",11986,"A7X7G33CQJ1PP",1,False,0,False,-3,False,0,False,"No"
"(590, 6)",11986,"A1B2KIB7DPC2PR",-2,False,-2,False,1,False,2,False,"Unsure"
"(590, 6)",11986,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(812, 4)",12902,"ASX2NOUVA9CRH",-5,False,5,False,5,False,5,False,"No"
"(812, 4)",12902,"AP1HCIYDB0OTX",1,False,-1,False,-1,False,1,False,"No"
"(812, 4)",12902,"A37XVHGR4ZSTSM",5,False,4,False,5,False,1,False,"No"
"(812, 4)",12902,"A1V2JY1MJ4P6CF",-2,False,-2,False,2,False,3,False,"No"
"(997, 0)",3177,"ADN76VWLV3O5S",-4,False,-1,False,3,False,-2,False,"No"
"(997, 0)",3177,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(997, 0)",3177,"A3P7PPQA3EU1H3",-3,False,2,False,2,False,1,False,"No"
"(997, 0)",3177,"A3F0OII70LQX09",-3,False,-1,False,0,False,0,False,"Yes"
"(997, 0)",3177,"A36JZTUKQVV5S5",-3,False,2,False,0,False,3,False,"No"
"(1118, 4)",999,"ACJSA944IAMN7",-3,False,-1,False,0,False,-1,False,"Yes"
"(1118, 4)",999,"A17IWKV4G3N25X",0,True,0,True,0,True,0,True,"Unsure"
"(1118, 4)",999,"AWGLY2Q18H4V4",0,True,3,False,0,True,3,False,"No"
"(1118, 4)",999,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(1118, 4)",999,"AMID7O126S33V",0,True,0,True,1,False,0,True,"No"
"(926, 4)",495,"A2VWJTNC4OKNI7",-2,False,-1,False,3,False,2,False,"No"
"(926, 4)",495,"A1JQS9AN8LEAKZ",1,False,2,False,3,False,3,False,"No"
"(926, 4)",495,"A3C9A382KUWMS0",-5,False,5,False,0,False,5,False,"No"
"(926, 4)",495,"AMID7O126S33V",-2,False,-1,False,3,False,0,True,"No"
"(926, 4)",495,"A37XVHGR4ZSTSM",-5,False,2,False,3,False,2,False,"No"
"(380, 6)",9816,"A1KDXCYV02U65R",5,False,5,False,0,False,5,False,"No"
"(380, 6)",9816,"A2UUKYKG5SQV2V",1,False,3,False,-1,False,1,False,"No"
"(380, 6)",9816,"A209T4ZL3NKV8H",5,False,5,False,-5,False,5,False,"No"
"(380, 6)",9816,"A27DLL4E4JBOBA",0,False,3,False,-3,False,3,False,"No"
"(380, 6)",9816,"AMID7O126S33V",-2,False,0,False,-3,False,1,False,"No"
"(380, 6)",9816,"A3P7PPQA3EU1H3",1,False,1,False,-1,False,1,False,"No"
"(556, 1)",13245,"A1UDQV4PUFYPKN",-2,False,-1,False,-2,False,-1,False,"No"
"(556, 1)",13245,"A2FZM7ZDCLPMCF",-1,False,0,False,-1,False,-1,False,"Unsure"
"(556, 1)",13245,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(556, 1)",13245,"A2Z2CVOBYA74B0",-5,False,0,True,0,False,0,False,"Unsure"
"(556, 1)",13245,"A1B2KIB7DPC2PR",1,False,2,False,3,False,3,False,"Unsure"
"(556, 1)",13245,"A3P7PPQA3EU1H3",-2,False,2,False,1,False,1,False,"No"
"(963, 1)",9994,"AIY8WQZDKMD5C",-4,False,-3,False,-4,False,1,False,"No"
"(963, 1)",9994,"A18JQFU6QCTI6G",-4,False,1,False,4,False,2,False,"No"
"(963, 1)",9994,"ACJES3V0DVUGY",-4,False,-1,False,3,False,-1,False,"No"
"(963, 1)",9994,"A2MR259UZRESDS",3,False,2,False,3,False,3,False,"No"
"(963, 1)",9994,"A1AI8MC07M7UBZ",-2,False,1,False,1,False,1,False,"Yes"
"(124, 3)",7328,"A1B2KIB7DPC2PR",-5,False,1,False,-2,False,0,True,"No"
"(124, 3)",7328,"A17Q2CTSOVDMOS",-3,False,-1,False,2,False,2,False,"No"
"(124, 3)",7328,"A3E157ZN8XPUKJ",0,True,5,False,1,False,5,False,"No"
"(124, 3)",7328,"A15E4GPV6S3HI2",0,True,-2,False,1,False,1,False,"No"
"(124, 3)",7328,"A2MR259UZRESDS",-3,False,4,False,-1,False,3,False,"No"
"(124, 3)",7328,"AFC23NDG41MI5",-3,False,-2,False,3,False,3,False,"No"
"(124, 3)",7328,"A27DLL4E4JBOBA",0,False,2,False,-3,False,2,False,"No"
"(1210, 2)",821,"A37XVHGR4ZSTSM",0,True,0,True,0,True,0,True,"Unsure"
"(1210, 2)",821,"A2JOQX1C7BNKXC",0,True,0,True,0,True,0,True,"No"
"(1210, 2)",821,"A3QU3KM3IYWHIF",0,True,-2,False,2,False,-1,False,"No"
"(1210, 2)",821,"A4KLC0Y9IN7IQ",0,True,0,True,0,True,0,True,"Unsure"
"(1210, 2)",821,"A3374C8G2EUNVO",3,False,2,False,2,False,2,False,"Yes"
"(346, 5)",9007,"A3BVJL7P490DCS",1,False,1,False,1,False,1,False,"No"
"(346, 5)",9007,"A2UVWBMB5V045G",-4,False,-4,False,-2,False,-4,False,"No"
"(346, 5)",9007,"A2PE5UDQ5WG2R0",-1,False,1,False,0,True,1,False,"No"
"(346, 5)",9007,"AMID7O126S33V",-5,False,-4,False,-3,False,-3,False,"Yes"
"(346, 5)",9007,"A3R5CALO6EH0ZR",-5,False,4,False,1,False,4,False,"No"
"(346, 5)",9007,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(275, 3)",5347,"A1346CJ87A1WYU",1,False,2,False,-2,False,2,False,"No"
"(275, 3)",5347,"A35M4VTU6LBEQY",-4,False,5,False,4,False,5,False,"No"
"(275, 3)",5347,"A38AZVYC5NZNVP",-5,False,2,False,-4,False,3,False,"No"
"(275, 3)",5347,"ASDHGR30IDS7T",-5,False,-2,False,-5,False,-2,False,"No"
"(275, 3)",5347,"A2JOQX1C7BNKXC",-3,False,-1,False,2,False,-1,False,"No"
"(522, 0)",10468,"ACPUTK2MNMYHB",-1,False,0,False,1,False,-1,False,"No"
"(522, 0)",10468,"A3R5CALO6EH0ZR",3,False,3,False,2,False,4,False,"Unsure"
"(522, 0)",10468,"A2VWJTNC4OKNI7",-2,False,4,False,3,False,1,False,"No"
"(522, 0)",10468,"AMID7O126S33V",-2,False,-1,False,3,False,0,False,"No"
"(522, 0)",10468,"A23BF2Z5VLQ2AV",-5,False,3,False,4,False,4,False,"No"
"(522, 0)",10468,"A2Z2CVOBYA74B0",-5,False,5,False,5,False,5,False,"No"
"(707, 4)",3169,"ASX2NOUVA9CRH",-1,False,5,False,-2,False,5,False,"No"
"(707, 4)",3169,"A2P8XDALGST5YT",3,False,-4,False,3,False,-4,False,"Yes"
"(707, 4)",3169,"A2Z2CVOBYA74B0",5,False,5,False,0,False,5,False,"No"
"(707, 4)",3169,"A2VTDOJE2XP8TK",-2,False,2,False,3,False,3,False,"No"
"(929, 2)",388,"A7ZOVHE48L7RS",3,False,1,False,5,False,1,False,"No"
"(929, 2)",388,"A2MR259UZRESDS",-3,False,3,False,-3,False,3,False,"No"
"(929, 2)",388,"A37XVHGR4ZSTSM",5,False,3,False,-2,False,2,False,"No"
"(929, 2)",388,"A1V2JY1MJ4P6CF",-3,False,2,False,2,False,3,False,"No"
"(19, 6)",9613,"A1BG4Z8AANP95N",-3,False,-2,False,-4,False,-1,False,"No"
"(19, 6)",9613,"AS5VYLPDKNIAG",-3,False,-4,False,-1,False,-2,False,"No"
"(19, 6)",9613,"A3FVUQYTPZ6ZEQ",-5,False,-5,False,0,False,-5,False,"No"
"(19, 6)",9613,"A2FZM7ZDCLPMCF",-1,False,2,False,3,False,-1,False,"Yes"
"(19, 6)",9613,"A1B2KIB7DPC2PR",-2,False,-2,False,-2,False,0,False,"No"
"(19, 6)",9613,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(497, 0)",3714,"A2UD5AHSA4NYZS",5,False,-2,False,-5,False,-3,False,"No"
"(497, 0)",3714,"A32LCM1ZARQLOG",3,False,3,False,-3,False,3,False,"No"
"(497, 0)",3714,"A3PSPHE8QBX0EU",5,False,5,False,-5,False,-5,False,"No"
"(497, 0)",3714,"A3DSRQ5CBK6G3U",0,True,0,False,0,True,0,True,"Unsure"
"(497, 0)",3714,"AMID7O126S33V",3,False,2,False,-2,False,-4,False,"No"
"(497, 0)",3714,"AHOARZ6ADFC90",4,False,4,False,3,False,4,False,"No"
"(575, 5)",10654,"A30M7FEDD73MUG",-5,False,-2,False,-5,False,0,True,"Unsure"
"(575, 5)",10654,"A3DSRQ5CBK6G3U",0,True,0,True,0,True,0,True,"Unsure"
"(575, 5)",10654,"A6Y7BLDK90Q19",1,False,1,False,1,False,1,False,"No"
"(575, 5)",10654,"A14NJ0E25UM25Q",0,True,0,True,0,True,0,True,"Unsure"
"(575, 5)",10654,"A3P7PPQA3EU1H3",-3,False,-1,False,4,False,0,False,"No"
"(575, 5)",10654,"A1B2KIB7DPC2PR",1,False,-2,False,1,False,3,False,"Unsure"
"(673, 5)",5097,"AV8SVCVP9V5BK",3,False,2,False,-2,False,2,False,"Yes"
"(673, 5)",5097,"A2J70V9HYPYLE9",-2,False,-2,False,-4,False,-2,False,"Yes"
"(673, 5)",5097,"A17Q2CTSOVDMOS",-2,False,1,False,2,False,0,False,"Unsure"
"(673, 5)",5097,"A2P8XDALGST5YT",3,False,3,False,2,False,5,False,"No"
"(673, 5)",5097,"ACPUTK2MNMYHB",0,True,1,False,1,False,1,False,"Unsure"
"(673, 5)",5097,"A2Z2CVOBYA74B0",0,False,0,False,-5,False,0,False,"Yes"
"(673, 5)",5097,"AWCCY9UU171TO",0,False,1,False,-1,False,2,False,"Unsure"
"(56, 1)",5421,"A2HUVJPLKGUKFQ",2,False,1,False,2,False,1,False,"Unsure"
"(56, 1)",5421,"A6Y7BLDK90Q19",-3,False,-1,False,-2,False,0,False,"No"
"(56, 1)",5421,"A2Q6CAUHBYCAEU",-5,False,3,False,4,False,3,False,"No"
"(56, 1)",5421,"AMID7O126S33V",-2,False,-2,False,4,False,-1,False,"No"
"(56, 1)",5421,"AP1HCIYDB0OTX",-2,False,1,False,2,False,-1,False,"No"
"(1343, 0)",13968,"A1B2KIB7DPC2PR",0,False,-2,False,2,False,0,False,"Unsure"
"(1343, 0)",13968,"A2JOQX1C7BNKXC",-3,False,-2,False,-3,False,-3,False,"Yes"
"(1343, 0)",13968,"AV8SVCVP9V5BK",-4,False,2,False,-1,False,2,False,"No"
"(1343, 0)",13968,"A2P8XDALGST5YT",1,False,-2,False,1,False,-1,False,"Yes"
"(1343, 0)",13968,"A31O7P7Z650N7B",0,False,-2,False,-4,False,-2,False,"No"
"(1343, 0)",13968,"A2MR259UZRESDS",0,True,0,True,-3,False,3,False,"No"
"(1343, 0)",13968,"AFC23NDG41MI5",-2,False,-2,False,3,False,3,False,"No"
"(479, 1)",5933,"A35M4VTU6LBEQY",0,True,5,False,5,False,5,False,"No"
"(479, 1)",5933,"A14NJ0E25UM25Q",-1,False,-1,False,1,False,-1,False,"No"
"(479, 1)",5933,"AMID7O126S33V",-1,False,1,False,-1,False,0,False,"No"
"(479, 1)",5933,"A3C9A382KUWMS0",0,True,5,False,-5,False,5,False,"No"
"(479, 1)",5933,"A3R5CALO6EH0ZR",4,False,5,False,4,False,5,False,"No"
"(541, 6)",401,"A12AICIWGAEUPU",-4,False,-1,False,3,False,-1,False,"No"
"(541, 6)",401,"A2HUSOVMMRJNNX",-3,False,1,False,-3,False,2,False,"No"
"(541, 6)",401,"A6Y7BLDK90Q19",0,True,1,False,1,False,2,False,"No"
"(541, 6)",401,"A209T4ZL3NKV8H",-4,False,-4,False,-4,False,-3,False,"No"
"(541, 6)",401,"A36CP7G5OZY030",5,False,0,False,5,False,5,False,"No"
"(541, 6)",401,"A2Z2CVOBYA74B0",-5,False,0,False,0,False,0,True,"Unsure"
"(392, 3)",6032,"A2FZM7ZDCLPMCF",0,False,0,True,0,True,0,True,"Unsure"
"(392, 3)",6032,"AKJ22H1NTVIQX",-4,False,1,False,2,False,3,False,"No"
"(392, 3)",6032,"A1AI8MC07M7UBZ",1,False,1,False,1,False,1,False,"Yes"
"(392, 3)",6032,"AMID7O126S33V",-1,False,3,False,-3,False,1,False,"No"
"(392, 3)",6032,"A37XVHGR4ZSTSM",-4,False,3,False,4,False,3,False,"No"
"(726, 2)",13719,"A3P7PPQA3EU1H3",-2,False,-3,False,-2,False,-2,False,"Yes"
"(726, 2)",13719,"A1UDQV4PUFYPKN",2,False,1,False,1,False,1,False,"No"
"(726, 2)",13719,"A3Q9GN63HHUQTF",-5,False,-5,False,-3,False,-5,False,"Yes"
"(726, 2)",13719,"A3P7PPQA3EU1H3",-1,False,-3,False,-3,False,-1,False,"No"
"(726, 2)",13719,"A2ZAH15706RIUG",-5,False,-5,False,-3,False,-4,False,"Yes"
