"discussion_id","key","resampled"
260,"(1221, 6)",True
13416,"(400, 0)",True
13147,"(373, 6)",True
10317,"(873, 5)",True
12915,"(331, 0)",True
7576,"(902, 4)",True
1792,"(1421, 3)",True
4908,"(347, 4)",True
14515,"(663, 1)",True
9979,"(723, 4)",True
13327,"(832, 5)",True
11154,"(981, 0)",True
3462,"(188, 4)",True
3457,"(102, 2)",True
1986,"(65, 4)",True
12943,"(318, 2)",True
8159,"(247, 0)",True
10106,"(541, 0)",True
1744,"(165, 1)",True
5036,"(280, 2)",True
2174,"(551, 2)",True
10249,"(310, 3)",True
7108,"(1108, 4)",True
9165,"(340, 0)",True
8869,"(17, 6)",True
9574,"(1104, 6)",True
56,"(1001, 2)",True
7675,"(1247, 1)",True
12107,"(701, 0)",True
9033,"(805, 5)",True
7623,"(501, 4)",True
9875,"(9, 2)",True
9014,"(934, 2)",True
11686,"(877, 5)",True
11293,"(545, 1)",True
6811,"(1419, 3)",True
4167,"(637, 3)",True
12902,"(786, 4)",True
9437,"(144, 4)",True
12347,"(238, 2)",True
1846,"(918, 3)",True
13464,"(398, 6)",True
11467,"(529, 1)",True
7733,"(204, 2)",True
1286,"(1114, 3)",True
5612,"(558, 1)",True
1568,"(1034, 0)",True
12041,"(605, 1)",True
12520,"(1263, 0)",True
554,"(206, 6)",True
11523,"(1312, 2)",True
8415,"(816, 1)",True
2394,"(1207, 0)",True
13182,"(974, 5)",True
9033,"(1275, 2)",True
10863,"(677, 5)",True
8926,"(80, 3)",True
12609,"(543, 6)",True
14,"(1149, 1)",True
994,"(850, 2)",True
102,"(1130, 6)",True
4631,"(759, 0)",True
6027,"(1203, 2)",True
11117,"(784, 6)",True
9573,"(1428, 4)",True
8769,"(689, 0)",True
11833,"(609, 1)",True
10863,"(1154, 6)",True
390,"(1300, 0)",True
10654,"(922, 2)",True
8978,"(32, 2)",True
11999,"(461, 3)",True
8757,"(284, 5)",True
1854,"(738, 3)",True
13205,"(752, 2)",True
1449,"(534, 0)",True
10270,"(982, 6)",True
312,"(2, 4)",True
3321,"(678, 4)",True
60,"(940, 1)",True
13464,"(406, 4)",True
10418,"(1269, 1)",True
9445,"(311, 2)",True
5469,"(1305, 4)",True
6078,"(712, 1)",True
11516,"(1202, 5)",True
401,"(298, 4)",True
9782,"(781, 6)",True
13202,"(871, 5)",True
312,"(123, 4)",True
1056,"(1245, 5)",True
260,"(537, 3)",True
2853,"(540, 1)",True
10968,"(764, 2)",True
9581,"(1334, 3)",True
6355,"(1002, 3)",True
1870,"(799, 2)",True
9519,"(810, 1)",True
5344,"(1232, 6)",True
4653,"(1088, 6)",True
10431,"(1092, 3)",True
388,"(1357, 1)",True
12041,"(801, 2)",True
2853,"(1425, 1)",True
12202,"(1133, 0)",True
14474,"(183, 0)",True
12902,"(18, 4)",True
12674,"(286, 0)",True
7219,"(19, 4)",True
7108,"(1218, 2)",True
6032,"(1060, 1)",True
6688,"(1165, 3)",True
4656,"(743, 5)",True
8111,"(1283, 0)",True
9513,"(1131, 5)",True
9002,"(568, 3)",True
5026,"(228, 3)",True
8926,"(866, 4)",True
13783,"(63, 4)",True
4062,"(122, 6)",True
9573,"(1267, 3)",True
3717,"(546, 6)",True
1465,"(780, 2)",True
1867,"(1413, 2)",True
4337,"(1392, 0)",True
4240,"(599, 0)",True
821,"(1009, 0)",True
9353,"(1286, 0)",True
4103,"(528, 4)",True
5205,"(697, 2)",True
10136,"(701, 5)",True
13489,"(808, 2)",True
994,"(397, 1)",True
1744,"(1090, 1)",True
9613,"(19, 6)",True
12041,"(391, 0)",True
12023,"(1258, 1)",True
1425,"(583, 3)",True
13468,"(729, 0)",True
1744,"(358, 0)",True
13989,"(451, 0)",True
13784,"(241, 1)",True
5933,"(479, 1)",True
4080,"(525, 2)",True
118,"(1051, 5)",True
14515,"(91, 1)",True
5585,"(306, 6)",True
5769,"(161, 1)",True
50,"(690, 4)",True
495,"(231, 4)",True
11532,"(545, 3)",True
1287,"(490, 4)",True
11234,"(867, 6)",True
3169,"(995, 5)",True
12047,"(1150, 2)",True
401,"(1222, 5)",True
743,"(940, 6)",True
5347,"(275, 3)",True
495,"(1217, 3)",True
9418,"(1227, 2)",True
260,"(940, 3)",True
390,"(1211, 1)",True
8769,"(1155, 0)",True
8134,"(1417, 5)",True
13481,"(1311, 6)",True
13586,"(571, 2)",True
3462,"(386, 3)",True
10971,"(695, 3)",True
10055,"(161, 3)",True
10725,"(206, 5)",True
13147,"(746, 5)",True
4893,"(283, 0)",True
2434,"(526, 0)",True
7073,"(1285, 2)",True
1870,"(1258, 2)",True
1903,"(1154, 0)",True
5711,"(531, 2)",True
5009,"(1197, 5)",True
3668,"(1056, 2)",True
14,"(795, 5)",True
12191,"(238, 4)",True
13846,"(1045, 0)",True
3953,"(872, 6)",True
13311,"(294, 5)",True
3392,"(464, 4)",True
8159,"(704, 0)",True
3467,"(396, 1)",True
576,"(1371, 4)",True
1196,"(1129, 6)",True
8816,"(1242, 5)",True
2191,"(643, 4)",True
13464,"(1395, 5)",True
11164,"(1396, 6)",True
10273,"(717, 2)",True
12676,"(1237, 0)",True
4019,"(38, 4)",True
5205,"(92, 1)",True
390,"(767, 1)",True
14079,"(485, 6)",True
14,"(1027, 0)",True
8159,"(1172, 0)",True
5205,"(408, 1)",True
12263,"(137, 1)",True
9194,"(142, 1)",True
5223,"(402, 4)",True
118,"(631, 6)",True
472,"(603, 1)",True
1767,"(1067, 2)",True
9625,"(203, 6)",True
5173,"(1419, 1)",True
9002,"(479, 2)",True
14057,"(1014, 1)",True
12628,"(326, 3)",True
3811,"(558, 4)",True
9565,"(531, 4)",True
5117,"(759, 5)",True
9754,"(470, 3)",True
56,"(407, 4)",True
12023,"(1336, 1)",True
11986,"(590, 6)",True
7108,"(1208, 4)",True
12397,"(261, 4)",True
760,"(1186, 2)",True
6811,"(116, 5)",True
2853,"(608, 0)",True
3414,"(829, 6)",True
1792,"(761, 4)",True
6032,"(392, 3)",True
12644,"(719, 6)",True
4080,"(1225, 1)",True
1766,"(1323, 2)",True
14262,"(1415, 0)",True
13967,"(559, 1)",True
5026,"(627, 5)",True
12999,"(176, 1)",True
9014,"(1363, 5)",True
12263,"(468, 1)",True
659,"(1406, 5)",True
14063,"(518, 5)",True
10250,"(246, 2)",True
9391,"(1346, 1)",True
12664,"(43, 2)",True
576,"(93, 3)",True
12847,"(1143, 2)",True
7268,"(1362, 5)",True
10654,"(1257, 1)",True
5612,"(1153, 1)",True
4080,"(861, 2)",True
654,"(1116, 3)",True
13989,"(296, 6)",True
12023,"(1226, 1)",True
8978,"(1364, 4)",True
11529,"(16, 5)",True
10309,"(691, 0)",True
1037,"(125, 2)",True
5844,"(1072, 5)",True
3371,"(977, 1)",True
4988,"(1024, 5)",True
11529,"(516, 5)",True
195,"(657, 2)",True
2897,"(1359, 0)",True
11531,"(1386, 0)",True
9192,"(647, 5)",True
11164,"(193, 5)",True
4771,"(429, 0)",True
4912,"(905, 1)",True
3859,"(1119, 4)",True
9192,"(778, 6)",True
9995,"(1134, 3)",True
13590,"(1098, 3)",True
4988,"(439, 3)",True
6110,"(259, 4)",True
3570,"(779, 6)",True
9194,"(1191, 1)",True
8627,"(762, 2)",True
7785,"(1247, 6)",True
12284,"(1373, 6)",True
9741,"(1360, 4)",True
821,"(1210, 2)",True
821,"(82, 2)",True
1449,"(1377, 0)",True
8700,"(207, 3)",True
4027,"(390, 1)",True
260,"(722, 2)",True
6786,"(1200, 6)",True
14424,"(1061, 2)",True
9565,"(1347, 3)",True
6910,"(798, 0)",True
12736,"(732, 0)",True
12609,"(550, 6)",True
5121,"(534, 3)",True
13311,"(953, 6)",True
14,"(250, 1)",True
9754,"(320, 2)",True
9985,"(464, 3)",True
472,"(1337, 1)",True
5537,"(638, 1)",True
11991,"(73, 5)",True
11524,"(1192, 1)",True
12025,"(751, 3)",True
887,"(797, 6)",True
14198,"(348, 3)",True
10782,"(549, 2)",True
5270,"(566, 6)",True
3321,"(1076, 3)",True
13311,"(292, 5)",True
9014,"(1317, 5)",True
8379,"(967, 4)",True
472,"(1057, 0)",True
1515,"(856, 4)",True
13846,"(904, 1)",True
9613,"(356, 6)",True
12915,"(892, 3)",True
5305,"(595, 1)",True
5404,"(1275, 6)",True
10993,"(1020, 0)",True
14092,"(598, 5)",True
8978,"(1226, 4)",True
3462,"(1179, 5)",True
14474,"(202, 0)",True
3882,"(667, 2)",True
5305,"(354, 3)",True
8753,"(233, 6)",True
12425,"(473, 6)",True
9767,"(363, 3)",True
10392,"(360, 5)",True
7705,"(151, 3)",True
1075,"(744, 5)",True
8753,"(1282, 4)",True
6737,"(958, 2)",True
3696,"(936, 2)",True
13147,"(104, 6)",True
14262,"(1414, 1)",True
3222,"(1171, 3)",True
6070,"(1018, 2)",True
9201,"(655, 4)",True
2853,"(269, 0)",True
2421,"(1098, 4)",True
4531,"(249, 3)",True
9194,"(454, 1)",True
8978,"(41, 1)",True
1287,"(1251, 5)",True
8533,"(334, 0)",True
6355,"(311, 3)",True
260,"(845, 3)",True
5477,"(250, 0)",True
312,"(103, 4)",True
2853,"(1308, 0)",True
13288,"(274, 1)",True
11709,"(319, 0)",True
4656,"(1207, 3)",True
8018,"(614, 3)",True
11986,"(414, 1)",True
1875,"(522, 4)",True
13691,"(759, 3)",True
587,"(153, 6)",True
3447,"(958, 6)",True
994,"(346, 0)",True
472,"(643, 1)",True
1846,"(43, 4)",True
8565,"(303, 6)",True
11362,"(329, 0)",True
3124,"(280, 6)",True
5009,"(463, 3)",True
13202,"(423, 4)",True
3667,"(1354, 6)",True
5312,"(1342, 0)",True
12041,"(1314, 1)",True
3714,"(480, 2)",True
102,"(832, 4)",True
3744,"(112, 0)",True
665,"(935, 6)",True
10301,"(484, 6)",True
8804,"(725, 1)",True
5769,"(986, 0)",True
788,"(1053, 6)",True
13380,"(57, 6)",True
4170,"(289, 6)",True
11999,"(835, 1)",True
135,"(682, 4)",True
10301,"(1376, 6)",True
7480,"(317, 2)",True
13688,"(686, 5)",True
8978,"(404, 2)",True
5769,"(1269, 3)",True
13784,"(394, 1)",True
10418,"(549, 0)",True
10116,"(513, 6)",True
10106,"(1224, 0)",True
5061,"(1214, 3)",True
1884,"(562, 5)",True
2492,"(820, 3)",True
1893,"(1148, 6)",True
12994,"(958, 4)",True
11686,"(483, 5)",True
13784,"(118, 2)",True
12338,"(271, 0)",True
5769,"(372, 4)",True
11532,"(829, 3)",True
3149,"(274, 4)",True
2154,"(13, 4)",True
12736,"(623, 1)",True
12023,"(1261, 1)",True
1217,"(483, 3)",True
14196,"(1346, 2)",True
13988,"(753, 5)",True
1605,"(905, 0)",True
5344,"(99, 5)",True
4338,"(3, 4)",True
12214,"(356, 0)",True
1481,"(237, 5)",True
102,"(1282, 3)",True
12141,"(1259, 6)",True
3462,"(509, 4)",True
1287,"(241, 4)",True
4728,"(1195, 3)",True
11164,"(907, 6)",True
7012,"(549, 4)",True
12347,"(1177, 2)",True
12141,"(243, 6)",True
4779,"(1341, 4)",True
9581,"(278, 3)",True
11943,"(322, 0)",True
11684,"(234, 0)",True
9562,"(800, 0)",True
5648,"(369, 3)",True
60,"(520, 6)",True
10141,"(840, 3)",True
4103,"(1415, 3)",True
11744,"(510, 3)",True
4548,"(1128, 4)",True
9539,"(1237, 3)",True
8304,"(1183, 0)",True
5765,"(894, 3)",True
11784,"(791, 1)",True
12195,"(1199, 3)",True
8926,"(406, 2)",True
472,"(1398, 3)",True
3462,"(415, 5)",True
999,"(986, 5)",True
11644,"(194, 4)",True
3462,"(403, 4)",True
9328,"(744, 4)",True
5343,"(910, 6)",True
12141,"(628, 5)",True
14409,"(775, 3)",True
576,"(610, 6)",True
2853,"(487, 0)",True
1217,"(1295, 4)",True
8700,"(1195, 4)",True
13762,"(540, 0)",True
14057,"(1184, 1)",True
13742,"(418, 6)",True
12141,"(156, 6)",True
4338,"(930, 4)",True
8710,"(552, 2)",True
1287,"(548, 2)",True
9754,"(777, 4)",True
8918,"(772, 2)",True
8926,"(813, 2)",True
14399,"(1324, 6)",True
4126,"(1136, 3)",True
102,"(209, 6)",True
3462,"(733, 5)",True
1110,"(1246, 5)",True
3764,"(414, 2)",True
2853,"(1024, 3)",True
13998,"(1305, 5)",True
13346,"(888, 3)",True
12630,"(106, 0)",True
5677,"(515, 0)",True
11362,"(1206, 1)",True
8809,"(632, 2)",True
13327,"(656, 6)",True
11686,"(716, 5)",True
7219,"(441, 0)",True
5026,"(424, 4)",True
7108,"(1124, 2)",True
8978,"(340, 2)",True
12720,"(36, 4)",True
3680,"(518, 6)",True
9927,"(41, 6)",True
12736,"(1368, 0)",True
9491,"(1052, 1)",True
4829,"(1154, 2)",True
13489,"(1091, 0)",True
10106,"(115, 0)",True
9985,"(338, 4)",True
12736,"(1105, 2)",True
3676,"(205, 5)",True
3696,"(170, 4)",True
13762,"(1390, 0)",True
4912,"(978, 1)",True
13158,"(1025, 6)",True
4338,"(1039, 3)",True
6032,"(116, 2)",True
7118,"(323, 2)",True
5344,"(1100, 3)",True
5964,"(919, 5)",True
11366,"(956, 1)",True
13158,"(261, 6)",True
9565,"(356, 3)",True
3031,"(1081, 3)",True
10997,"(607, 1)",True
5009,"(1137, 6)",True
8978,"(281, 0)",True
9014,"(163, 2)",True
12225,"(513, 5)",True
10997,"(1168, 1)",True
9449,"(206, 0)",True
2511,"(1206, 2)",True
5009,"(149, 5)",True
9014,"(642, 4)",True
8629,"(1247, 0)",True
12915,"(507, 2)",True
1491,"(315, 4)",True
7480,"(841, 5)",True
10249,"(69, 6)",True
14474,"(1135, 0)",True
9733,"(251, 6)",True
7480,"(299, 5)",True
3321,"(906, 3)",True
12736,"(442, 0)",True
13723,"(1285, 0)",True
4517,"(227, 5)",True
10751,"(902, 3)",True
3149,"(640, 5)",True
14,"(48, 2)",True
9754,"(1318, 3)",True
1287,"(676, 2)",True
12636,"(107, 0)",True
10863,"(443, 6)",True
2960,"(1092, 2)",True
10837,"(772, 6)",True
13932,"(33, 5)",True
1217,"(1025, 3)",True
12994,"(162, 4)",True
5009,"(256, 5)",True
3680,"(390, 6)",True
3321,"(1295, 6)",True
260,"(1095, 6)",True
9705,"(1185, 2)",True
12023,"(247, 4)",True
13780,"(1109, 3)",True
6380,"(14, 3)",True
10837,"(1344, 6)",True
10933,"(1212, 6)",True
2131,"(89, 4)",True
10078,"(938, 0)",True
13932,"(606, 5)",True
12048,"(859, 2)",True
9222,"(7, 4)",True
8284,"(549, 3)",True
4856,"(860, 6)",True
742,"(364, 5)",True
13311,"(719, 5)",True
9509,"(144, 0)",True
11523,"(114, 0)",True
9194,"(1357, 4)",True
260,"(259, 5)",True
3258,"(16, 6)",True
3504,"(369, 6)",True
10106,"(295, 0)",True
775,"(572, 2)",True
13107,"(789, 5)",True
3462,"(6, 6)",True
5383,"(355, 1)",True
11705,"(1326, 1)",True
11744,"(937, 3)",True
12178,"(990, 5)",True
10258,"(609, 6)",True
9353,"(1104, 0)",True
5812,"(912, 5)",True
13784,"(247, 3)",True
9562,"(117, 1)",True
8978,"(277, 3)",True
4631,"(1370, 0)",True
8105,"(395, 6)",True
999,"(1407, 3)",True
7848,"(9, 6)",True
2960,"(860, 1)",True
50,"(1306, 3)",True
7011,"(692, 4)",True
7108,"(876, 1)",True
1390,"(1273, 4)",True
8930,"(582, 4)",True
11411,"(689, 3)",True
4080,"(1216, 3)",True
13989,"(449, 0)",True
7258,"(67, 2)",True
10418,"(691, 3)",True
5344,"(632, 4)",True
7150,"(1007, 1)",True
13175,"(115, 6)",True
4724,"(399, 3)",True
14,"(662, 1)",True
13923,"(365, 6)",True
999,"(324, 1)",True
8926,"(124, 4)",True
13932,"(1066, 6)",True
10651,"(328, 4)",True
2460,"(1359, 1)",True
14515,"(1401, 2)",True
2853,"(1302, 6)",True
7642,"(1174, 2)",True
14017,"(86, 1)",True
5132,"(518, 2)",True
472,"(1294, 2)",True
11117,"(472, 5)",True
3714,"(1027, 6)",True
3462,"(36, 5)",True
12041,"(1023, 2)",True
6426,"(7, 0)",True
9418,"(1199, 4)",True
1287,"(573, 3)",True
5315,"(1192, 4)",True
4080,"(360, 2)",True
6627,"(1173, 5)",True
11999,"(1231, 1)",True
5491,"(533, 0)",True
4240,"(247, 1)",True
13507,"(901, 4)",True
760,"(145, 1)",True
401,"(290, 5)",True
14216,"(1336, 0)",True
12141,"(1267, 6)",True
13300,"(575, 3)",True
12041,"(1412, 1)",True
11917,"(952, 2)",True
1056,"(45, 0)",True
11381,"(198, 2)",True
13919,"(166, 5)",True
5964,"(606, 3)",True
3172,"(727, 4)",True
11999,"(899, 1)",True
7108,"(594, 3)",True
9995,"(865, 6)",True
3462,"(830, 5)",True
13742,"(1120, 6)",True
13327,"(718, 5)",True
5480,"(347, 2)",True
13989,"(641, 2)",True
12023,"(204, 0)",True
8292,"(977, 5)",True
390,"(1084, 3)",True
11164,"(932, 6)",True
5026,"(518, 4)",True
6910,"(544, 0)",True
760,"(1151, 3)",True
1217,"(1288, 2)",True
9341,"(817, 5)",True
195,"(1001, 1)",True
7572,"(506, 2)",True
697,"(1305, 0)",True
7108,"(674, 3)",True
13300,"(171, 0)",True
13989,"(378, 1)",True
4856,"(1399, 5)",True
9192,"(1361, 6)",True
8978,"(779, 2)",True
1835,"(1295, 5)",True
5300,"(819, 6)",True
9927,"(1299, 6)",True
7480,"(970, 3)",True
2992,"(235, 0)",True
260,"(112, 6)",True
11164,"(800, 3)",True
13488,"(48, 4)",True
11518,"(645, 4)",True
3859,"(947, 6)",True
1824,"(914, 3)",True
2853,"(670, 1)",True
6590,"(806, 3)",True
10512,"(493, 0)",True
5059,"(381, 4)",True
102,"(622, 6)",True
401,"(1096, 5)",True
10129,"(197, 6)",True
12023,"(1428, 1)",True
6702,"(1161, 3)",True
14138,"(1311, 2)",True
4531,"(587, 3)",True
9978,"(367, 0)",True
6355,"(255, 3)",True
4167,"(210, 6)",True
3426,"(616, 0)",True
14196,"(245, 0)",True
102,"(312, 6)",True
339,"(814, 2)",True
1986,"(1191, 6)",True
12263,"(1281, 3)",True
3719,"(1183, 2)",True
11644,"(1271, 4)",True
12636,"(1028, 0)",True
9705,"(416, 2)",True
7480,"(1412, 3)",True
1903,"(564, 0)",True
3462,"(1034, 4)",True
11999,"(1385, 1)",True
7282,"(1361, 5)",True
587,"(1011, 6)",True
5051,"(725, 5)",True
1655,"(752, 1)",True
11362,"(870, 1)",True
5354,"(899, 0)",True
13780,"(866, 3)",True
10968,"(1315, 1)",True
14262,"(1270, 6)",True
11746,"(1334, 0)",True
14365,"(1033, 1)",True
3462,"(1386, 6)",True
5121,"(190, 2)",True
4240,"(559, 0)",True
11508,"(339, 1)",True
11154,"(399, 0)",True
697,"(30, 0)",True
8701,"(253, 6)",True
3414,"(647, 6)",True
6452,"(157, 2)",True
6910,"(1032, 0)",True
1586,"(451, 5)",True
5121,"(496, 1)",True
3696,"(124, 5)",True
9437,"(1326, 4)",True
9954,"(956, 5)",True
11942,"(1127, 0)",True
260,"(35, 4)",True
4430,"(36, 3)",True
10860,"(1190, 0)",True
3744,"(738, 0)",True
13757,"(904, 0)",True
10317,"(1227, 5)",True
5480,"(627, 3)",True
13826,"(701, 2)",True
11532,"(965, 3)",True
13783,"(1385, 3)",True
4,"(1172, 6)",True
8926,"(1190, 3)",True
5469,"(1070, 4)",True
7572,"(1316, 2)",True
13288,"(338, 3)",True
8978,"(209, 2)",True
5121,"(1386, 2)",True
3414,"(28, 1)",True
11757,"(53, 1)",True
13558,"(1058, 0)",True
9575,"(120, 2)",True
3570,"(1114, 6)",True
12055,"(1076, 0)",True
5315,"(245, 3)",True
4656,"(823, 5)",True
195,"(710, 3)",True
7108,"(981, 2)",True
401,"(1182, 5)",True
9355,"(845, 6)",True
5061,"(426, 0)",True
9666,"(244, 6)",True
11516,"(589, 2)",True
13158,"(884, 4)",True
7282,"(167, 4)",True
760,"(908, 2)",True
9225,"(979, 4)",True
11709,"(166, 1)",True
12347,"(13, 2)",True
5558,"(1287, 0)",True
9007,"(230, 1)",True
2853,"(859, 0)",True
13923,"(342, 4)",True
13982,"(1339, 2)",True
2394,"(606, 0)",True
1357,"(1148, 2)",True
12890,"(610, 3)",True
2960,"(1055, 5)",True
14,"(1160, 5)",True
760,"(1322, 2)",True
13288,"(1378, 2)",True
2853,"(1223, 0)",True
9258,"(788, 0)",True
7480,"(1298, 4)",True
1796,"(985, 6)",True
13967,"(1256, 0)",True
707,"(801, 4)",True
13904,"(630, 0)",True
9021,"(832, 2)",True
6362,"(888, 4)",True
10301,"(1166, 6)",True
887,"(1334, 6)",True
390,"(1030, 3)",True
3462,"(119, 4)",True
8587,"(1418, 2)",True
50,"(1331, 4)",True
10249,"(268, 4)",True
1854,"(373, 2)",True
11906,"(533, 3)",True
5480,"(970, 2)",True
9324,"(1147, 5)",True
9445,"(1386, 3)",True
7675,"(374, 1)",True
13784,"(1113, 2)",True
3371,"(44, 0)",True
1824,"(761, 3)",True
9324,"(804, 6)",True
7606,"(1274, 6)",True
11523,"(1128, 0)",True
401,"(681, 4)",True
821,"(429, 1)",True
7576,"(1214, 4)",True
639,"(1086, 5)",True
11757,"(148, 0)",True
13283,"(147, 0)",True
14235,"(1346, 0)",True
5009,"(511, 3)",True
12141,"(777, 6)",True
4166,"(1108, 1)",True
13158,"(852, 6)",True
9870,"(804, 1)",True
11150,"(1280, 3)",True
13107,"(1012, 6)",True
13481,"(463, 6)",True
1425,"(217, 4)",True
10106,"(745, 0)",True
4631,"(1123, 0)",True
312,"(97, 3)",True
11532,"(35, 3)",True
11532,"(325, 5)",True
13829,"(1273, 3)",True
1497,"(426, 2)",True
1548,"(611, 4)",True
14196,"(239, 2)",True
13826,"(1258, 3)",True
5009,"(857, 4)",True
13245,"(598, 4)",True
2394,"(1148, 0)",True
11999,"(777, 1)",True
52,"(390, 2)",True
10287,"(1054, 0)",True
1425,"(834, 2)",True
4040,"(378, 5)",True
13754,"(1011, 2)",True
11532,"(98, 2)",True
13784,"(697, 3)",True
2394,"(700, 0)",True
14127,"(908, 3)",True
2188,"(175, 4)",True
7011,"(264, 4)",True
14409,"(874, 1)",True
7011,"(149, 1)",True
9754,"(1043, 4)",True
4019,"(88, 1)",True
9194,"(894, 1)",True
7848,"(1042, 1)",True
2853,"(851, 2)",True
13792,"(55, 1)",True
9226,"(789, 3)",True
11467,"(877, 2)",True
9194,"(267, 2)",True
8129,"(310, 1)",True
4531,"(473, 4)",True
10372,"(1057, 6)",True
3321,"(479, 5)",True
4019,"(1016, 2)",True
9574,"(126, 6)",True
8292,"(942, 6)",True
10166,"(752, 4)",True
12518,"(863, 3)",True
13765,"(4, 3)",True
3173,"(242, 6)",True
13780,"(299, 6)",True
12694,"(688, 6)",True
3739,"(1085, 6)",True
11999,"(951, 1)",True
14138,"(355, 2)",True
11467,"(287, 0)",True
13288,"(54, 5)",True
10001,"(1063, 6)",True
7480,"(773, 1)",True
9754,"(914, 2)",True
5299,"(53, 5)",True
10106,"(277, 0)",True
11293,"(783, 2)",True
3222,"(965, 1)",True
1067,"(82, 3)",True
4337,"(565, 2)",True
5769,"(1104, 2)",True
5026,"(1206, 3)",True
9985,"(1148, 4)",True
8159,"(1177, 0)",True
8920,"(586, 0)",True
712,"(615, 5)",True
14409,"(34, 5)",True
6032,"(2, 0)",True
1884,"(937, 4)",True
9979,"(283, 4)",True
13581,"(191, 5)",True
1427,"(1102, 1)",True
1286,"(753, 2)",True
9754,"(844, 1)",True
1491,"(856, 5)",True
8809,"(685, 2)",True
13487,"(1067, 6)",True
4126,"(62, 0)",True
1287,"(601, 3)",True
13581,"(905, 5)",True
9001,"(222, 0)",True
12549,"(300, 5)",True
7848,"(979, 2)",True
13395,"(1274, 1)",True
10291,"(260, 6)",True
1854,"(240, 3)",True
1953,"(879, 1)",True
1961,"(59, 6)",True
13784,"(1009, 1)",True
12193,"(710, 4)",True
9634,"(1283, 4)",True
11243,"(839, 2)",True
5352,"(1188, 1)",True
11644,"(1352, 6)",True
472,"(52, 1)",True
3570,"(63, 5)",True
7480,"(174, 1)",True
4809,"(205, 0)",True
2434,"(484, 3)",True
9989,"(1177, 6)",True
4771,"(1327, 0)",True
6032,"(579, 1)",True
12047,"(652, 0)",True
9324,"(1138, 6)",True
4240,"(243, 2)",True
11117,"(1134, 5)",True
2606,"(817, 1)",True
1977,"(272, 6)",True
8706,"(1063, 2)",True
13754,"(393, 5)",True
7480,"(264, 3)",True
8782,"(267, 5)",True
13327,"(548, 5)",True
5121,"(204, 3)",True
1390,"(383, 2)",True
13923,"(716, 6)",True
1846,"(1391, 5)",True
6110,"(430, 5)",True
9085,"(578, 6)",True
12193,"(462, 5)",True
10309,"(921, 0)",True
