"key","discussion_id","agree-disagree","agreement","agreement_unsure","attack","attack_unsure","defeater-undercutter","defeater-undercutter_unsure","fact-feeling","fact-feeling_unsure","negotiate-attack","negotiate-attack_unsure","nicenasty","nicenasty_unsure","personal-audience","personal-audience_unsure","questioning-asserting","questioning-asserting_unsure","sarcasm","sarcasm_unsure"
"(1013, 3)",10651,0.666666666667,-3.16666666667,0.0,-0.666666666667,0.0,2.0,0.0,1.16666666667,0.0,0.0,0.0,-0.5,0.0,-2.5,0.0,-3.0,0.0,0.4,0.166666666667
"(942, 1)",12284,0.5,-2.33333333333,0.166666666667,-1.83333333333,0.166666666667,-4.66666666667,0.0,-1.83333333333,0.166666666667,4.0,0.0,-1.33333333333,0.166666666667,-2.33333333333,0.333333333333,-1.0,0.333333333333,0.8,0.166666666667
"(1260, 4)",7594,0.6,0.4,0.2,1.4,0.0,1.0,0.5,1.8,0.0,-1.5,0.5,1.8,0.0,0.5,0.5,-0.5,0.5,0.0,0.0
"(1189, 0)",195,0.6,-1.16666666667,0.0,-1.33333333333,0.166666666667,1.0,0.0,-2.5,0.0,1.0,0.0,-1.5,0.0,-1.0,0.0,2.5,0.0,0.0,0.0
"(325, 1)",10275,0.6,0.5,0.166666666667,0.833333333333,0.166666666667,1.5,0.0,0.0,0.166666666667,-1.0,0.0,0.333333333333,0.166666666667,-1.0,0.5,3.0,0.0,0.333333333333,0.5
"(572, 6)",4040,1.0,0.4,0.6,0.6,0.6,"","",2.2,0.2,"","",0.2,0.4,"","","","",0.0,0.2
"(1224, 1)",12636,0.714285714286,-1.0,0.2,-0.8,0.2,3.5,0.0,-0.8,0.2,0.5,0.0,-0.8,0.2,-2.5,0.0,0.5,0.0,0.333333333333,0.4
"(908, 0)",11362,0.0,-2.33333333333,0.0,3.16666666667,0.0,2.8,0.0,1.66666666667,0.0,-3.2,0.0,3.0,0.0,1.4,0.0,3.2,0.0,0.166666666667,0.0
"(362, 6)",14127,0.8,1.16666666667,0.166666666667,3.16666666667,0.166666666667,-5.0,0.0,0.666666666667,0.166666666667,-5.0,0.0,3.0,0.166666666667,5.0,0.0,5.0,0.0,0.0,0.166666666667
"(1340, 3)",5121,0.333333333333,-3.0,0.166666666667,0.833333333333,0.166666666667,-0.5,0.0,1.16666666667,0.166666666667,-1.75,0.0,1.0,0.166666666667,0.5,0.0,2.0,0.0,0.0,0.166666666667
"(476, 2)",5268,0.0,-2.66666666667,0.0,-0.333333333333,0.0,-1.57142857143,0.0,2.33333333333,0.0,0.428571428571,0.0,-0.833333333333,0.166666666667,-1.0,0.0,-1.42857142857,0.0,0.333333333333,0.0
"(538, 5)",3462,0.8,-2.83333333333,0.166666666667,-0.5,0.0,-4.0,0.0,-0.5,0.0,-4.0,0.0,-0.166666666667,0.0,2.0,0.0,2.0,0.0,0.0,0.0
"(723, 3)",7328,0.571428571429,-1.33333333333,0.333333333333,2.0,0.0,-1.0,0.0,-0.333333333333,0.0,-1.33333333333,0.0,2.0,0.0,0.666666666667,0.0,2.0,0.333333333333,0.333333333333,0.0
"(106, 3)",11164,0.166666666667,-2.4,0.2,-0.4,0.0,-2.0,0.0,1.8,0.0,2.2,0.0,0.2,0.0,-3.2,0.0,3.6,0.0,0.0,0.0
"(1168, 3)",9418,0.8,-0.333333333333,0.333333333333,2.33333333333,0.0,4.0,0.0,0.5,0.166666666667,2.0,0.0,2.33333333333,0.0,0.0,1.0,4.0,0.0,0.0,0.166666666667
"(35, 5)",10088,0.4,-2.8,0.0,-0.4,0.0,2.66666666667,0.0,0.2,0.0,-2.0,0.0,-0.2,0.0,-3.0,0.0,-3.0,0.0,0.25,0.2
"(1377, 2)",13045,0.285714285714,-2.33333333333,0.166666666667,0.833333333333,0.0,-1.8,0.0,1.5,0.0,0.6,0.0,0.833333333333,0.0,-0.4,0.0,-0.2,0.0,0.166666666667,0.0
"(257, 3)",5270,1.0,0.833333333333,0.5,1.83333333333,0.333333333333,"","",-0.833333333333,0.333333333333,"","",2.0,0.166666666667,"","","","",0.0,0.166666666667
"(442, 1)",7976,0.666666666667,-4.0,0.0,-1.16666666667,0.0,-1.5,0.0,-3.66666666667,0.0,0.0,0.0,-0.666666666667,0.0,-1.0,0.0,1.0,0.0,0.0,0.166666666667
"(1190, 5)",56,0.666666666667,-1.0,0.166666666667,0.0,0.166666666667,-3.0,0.0,-0.5,0.166666666667,-3.0,0.0,0.666666666667,0.333333333333,-2.0,0.0,3.0,0.0,0.0,0.333333333333
"(689, 0)",8769,0.166666666667,-3.0,0.0,-0.833333333333,0.0,0.0,0.0,1.66666666667,0.0,-0.8,0.0,0.5,0.0,-1.4,0.0,0.2,0.0,0.166666666667,0.0
"(1121, 5)",11889,0.4,-0.285714285714,0.0,1.0,0.0,-4.0,0.0,0.285714285714,0.0,-3.66666666667,0.0,1.28571428571,0.0,1.0,0.0,3.66666666667,0.0,0.166666666667,0.142857142857
"(1, 6)",8701,1.0,3.4,0.2,3.4,0.2,"","",-2.0,0.2,"","",3.4,0.2,"","","","",0.0,0.2
"(495, 4)",5469,0.4,-1.2,0.2,0.8,0.0,-1.0,0.0,-1.8,0.0,1.33333333333,0.0,0.0,0.0,-2.33333333333,0.0,0.666666666667,0.0,0.0,0.4
"(408, 0)",9001,0.4,0.166666666667,0.5,-0.333333333333,0.333333333333,2.66666666667,0.0,-0.666666666667,0.0,3.66666666667,0.0,0.0,0.166666666667,-2.0,0.0,-2.33333333333,0.0,0.2,0.166666666667
"(671, 1)",4468,1.0,2.33333333333,0.0,3.0,0.0,"","",1.0,0.0,"","",3.0,0.0,"","","","",0.0,0.333333333333
"(840, 3)",10141,0.166666666667,-0.714285714286,0.0,0.285714285714,0.142857142857,-2.2,0.0,0.285714285714,0.0,-1.0,0.0,-0.142857142857,0.0,-0.2,0.0,1.2,0.0,0.2,0.285714285714
"(1235, 6)",5119,0.4,-0.833333333333,0.166666666667,-0.166666666667,0.166666666667,-4.33333333333,0.0,-0.666666666667,0.166666666667,-4.33333333333,0.0,0.0,0.166666666667,-0.666666666667,0.0,2.66666666667,0.0,0.0,0.166666666667
"(1103, 2)",228,0.6,-2.8,0.2,0.6,0.2,2.0,0.0,1.0,0.2,0.5,0.5,0.8,0.2,-3.0,0.0,2.0,0.0,0.0,0.2
"(239, 3)",11524,0.833333333333,0.2,0.8,2.4,0.2,5.0,0.0,1.2,0.2,5.0,0.0,2.6,0.2,-5.0,0.0,-5.0,0.0,0.0,0.2
"(1325, 4)",12909,0.714285714286,-1.4,0.4,1.2,0.2,0.0,0.0,1.2,0.2,-3.0,0.0,1.8,0.2,-3.5,0.0,3.0,0.0,0.0,0.2
"(152, 5)",12047,0.666666666667,1.2,0.2,1.6,0.2,3.5,0.0,2.4,0.4,-0.5,0.0,2.2,0.2,1.0,0.0,4.0,0.0,0.0,0.6
"(461, 5)",10298,0.5,-1.8,0.0,1.0,0.0,-2.0,0.0,-1.4,0.0,1.66666666667,0.0,1.6,0.0,-3.33333333333,0.0,2.0,0.0,0.2,0.0
"(390, 3)",5480,0.4,-3.4,0.0,0.6,0.0,-1.66666666667,0.0,1.2,0.0,-2.66666666667,0.0,0.6,0.0,-3.0,0.0,2.33333333333,0.0,0.2,0.0
"(893, 2)",52,0.666666666667,1.16666666667,0.666666666667,1.33333333333,0.333333333333,-1.5,0.5,-1.33333333333,0.5,0.5,0.0,1.5,0.5,0.0,0.0,2.5,0.0,0.333333333333,0.5
"(822, 6)",10422,0.2,-2.0,0.0,1.0,0.0,-3.75,0.0,2.2,0.0,-3.0,0.0,1.4,0.0,-1.75,0.0,-1.75,0.0,0.0,0.2
"(1140, 5)",576,0.8,-1.5,0.0,1.5,0.0,1.0,0.0,-0.25,0.0,-1.0,0.0,2.5,0.0,1.0,0.0,1.0,0.0,0.0,0.25
"(20, 4)",13365,0.2,-2.4,0.0,-2.2,0.2,0.0,0.0,0.0,0.2,1.25,0.0,-1.4,0.2,-3.25,0.0,-1.0,0.0,0.25,0.2
"(205, 0)",4809,0.4,-0.166666666667,0.333333333333,0.166666666667,0.333333333333,1.0,0.0,1.83333333333,0.166666666667,-3.33333333333,0.0,-0.333333333333,0.333333333333,2.0,0.0,-3.66666666667,0.0,0.5,0.333333333333
"(134, 4)",9328,1.0,3.66666666667,0.0,3.16666666667,0.0,"","",-1.83333333333,0.0,"","",2.16666666667,0.0,"","","","",0.0,0.0
"(788, 1)",12023,0.142857142857,-3.16666666667,0.0,-1.0,0.0,-4.16666666667,0.0,-0.5,0.0,4.66666666667,0.0,-1.16666666667,0.0,-4.5,0.0,1.66666666667,0.0,0.5,0.0
"(1106, 4)",13284,0.333333333333,-4.2,0.0,-1.2,0.0,0.25,0.0,-2.0,0.0,0.25,0.0,-3.0,0.0,-0.75,0.25,0.25,0.0,0.8,0.0
"(1035, 0)",14057,0.5,-1.2,0.6,0.2,0.0,2.0,0.333333333333,0.4,0.2,1.0,0.333333333333,0.2,0.0,-2.33333333333,0.333333333333,-2.33333333333,0.333333333333,0.2,0.0
"(171, 1)",8804,0.2,-4.2,0.0,-2.2,0.0,-0.75,0.0,0.0,0.0,1.25,0.0,-1.6,0.0,-3.0,0.0,1.25,0.0,0.6,0.0
"(356, 3)",9565,0.6,-3.0,0.0,-1.0,0.2,-3.5,0.0,1.2,0.0,2.0,0.0,-0.8,0.0,-4.5,0.0,1.0,0.0,0.0,0.2
"(603, 2)",5620,0.6,0.4,0.4,1.2,0.2,-2.0,0.5,1.0,0.4,2.0,0.5,2.0,0.0,-2.0,0.5,2.0,0.5,0.0,0.2
"(1110, 1)",12420,0.166666666667,-2.42857142857,0.0,-0.142857142857,0.142857142857,-1.6,0.2,-0.285714285714,0.0,-2.0,0.0,0.571428571429,0.0,1.2,0.0,0.8,0.0,0.166666666667,0.142857142857
"(1152, 5)",4432,1.0,1.4,0.2,-0.8,0.2,"","",2.2,0.2,"","",1.2,0.2,"","","","",0.0,0.2
"(1010, 0)",3327,0.833333333333,0.666666666667,0.333333333333,2.0,0.166666666667,-3.0,0.0,0.166666666667,0.166666666667,-3.0,0.0,1.16666666667,0.166666666667,4.0,0.0,2.0,0.0,0.2,0.166666666667
"(939, 4)",11117,0.4,-3.6,0.0,0.6,0.0,0.333333333333,0.0,-0.6,0.0,-2.66666666667,0.0,1.4,0.0,-0.333333333333,0.0,0.0,0.0,0.2,0.0
"(1257, 1)",10654,0.4,-1.4,0.0,0.0,0.4,-1.0,0.333333333333,0.4,0.0,1.0,0.0,1.0,0.2,-1.33333333333,0.0,-2.0,0.0,0.0,0.0
"(137, 2)",8926,0.6,-1.33333333333,0.333333333333,0.166666666667,0.333333333333,-1.5,0.0,-0.666666666667,0.166666666667,-3.0,0.0,0.5,0.333333333333,-4.0,0.0,3.0,0.0,0.0,0.333333333333
"(507, 6)",7400,0.6,-0.2,0.8,1.8,0.2,-4.5,0.0,1.6,0.2,-2.5,0.5,1.6,0.2,2.5,0.0,3.5,0.0,0.0,0.2
"(807, 5)",4699,0.142857142857,-2.0,0.0,-0.833333333333,0.0,-1.33333333333,0.0,-1.66666666667,0.0,0.833333333333,0.0,0.5,0.0,-1.16666666667,0.0,-1.5,0.0,0.2,0.166666666667
"(905, 5)",13581,0.428571428571,-2.6,0.0,2.2,0.2,2.5,0.0,3.0,0.2,0.75,0.0,2.4,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
"(1239, 6)",14395,0.8,-1.0,0.166666666667,0.666666666667,0.333333333333,-2.0,0.0,0.0,0.333333333333,0.0,0.0,1.5,0.333333333333,0.0,1.0,0.0,1.0,0.0,0.166666666667
"(1406, 6)",12183,0.4,-3.42857142857,0.0,-2.14285714286,0.142857142857,-2.66666666667,0.0,1.57142857143,0.0,0.0,0.0,-1.14285714286,0.0,-1.33333333333,0.0,2.33333333333,0.0,0.285714285714,0.0
"(1152, 2)",60,0.5,-3.0,0.2,1.8,0.2,3.33333333333,0.0,1.2,0.2,-4.0,0.0,1.8,0.4,3.0,0.0,4.0,0.0,0.0,0.2
"(288, 1)",12132,0.4,1.6,0.4,1.2,0.4,-1.0,0.0,1.6,0.4,-0.333333333333,0.0,2.0,0.4,-3.0,0.0,3.66666666667,0.0,0.0,0.6
"(551, 0)",5352,0.5,-1.4,0.2,-0.2,0.4,1.0,0.0,-0.2,0.2,2.33333333333,0.0,-0.4,0.4,-2.66666666667,0.0,-1.0,0.0,0.666666666667,0.4
"(720, 4)",7974,0.0,-1.4,0.2,-0.6,0.2,-1.0,0.0,-0.8,0.2,-0.666666666667,0.0,0.0,0.2,-1.0,0.166666666667,1.66666666667,0.0,0.0,0.4
"(773, 6)",13005,0.4,-4.6,0.0,-0.4,0.0,-2.66666666667,0.0,1.4,0.0,-2.0,0.0,0.2,0.0,-1.33333333333,0.0,2.33333333333,0.0,0.2,0.0
"(958, 2)",6737,0.4,-3.16666666667,0.0,-0.833333333333,0.166666666667,-2.66666666667,0.333333333333,1.0,0.666666666667,-1.33333333333,0.0,-0.666666666667,0.5,-2.33333333333,0.0,2.33333333333,0.0,0.0,0.333333333333
"(119, 2)",7469,0.6,0.8,0.2,2.2,0.2,-2.0,0.0,0.6,0.2,1.0,0.0,1.4,0.2,-2.0,0.0,-2.5,0.0,0.25,0.2
"(1205, 3)",7336,0.666666666667,-1.0,0.285714285714,0.142857142857,0.0,0.0,1.0,-2.57142857143,0.0,0.0,1.0,-0.285714285714,0.0,0.0,1.0,0.0,1.0,0.666666666667,0.142857142857
"(32, 6)",9007,0.4,-2.0,0.0,-0.4,0.0,-1.0,0.333333333333,1.4,0.2,-2.33333333333,0.0,-0.6,0.2,-0.333333333333,0.333333333333,-2.33333333333,0.333333333333,0.0,0.2
"(341, 4)",13783,0.857142857143,0.2,0.0,1.0,0.0,-4.0,0.0,0.2,0.2,4.0,0.0,1.2,0.0,0.0,0.0,-4.0,0.0,0.6,0.0
"(270, 0)",12468,0.666666666667,-1.6,0.0,-0.2,0.2,0.5,0.0,-2.0,0.2,4.5,0.0,-0.2,0.2,-4.0,0.0,-5.0,0.0,0.0,0.2
"(517, 1)",14235,0.4,-2.6,0.0,-0.6,0.0,3.0,0.0,-0.4,0.0,-1.33333333333,0.0,-0.6,0.0,1.33333333333,0.0,-0.333333333333,0.0,0.6,0.0
"(924, 5)",9014,0.6,-1.2,0.2,1.6,0.0,-1.0,0.0,1.6,0.0,-3.5,0.0,1.6,0.0,-2.0,0.0,0.0,0.0,0.0,0.0
"(14, 5)",5344,0.6,-0.6,0.0,1.8,0.0,3.0,0.0,0.8,0.0,-2.5,0.0,1.2,0.0,-0.5,0.0,2.0,0.0,0.0,0.0
"(1356, 0)",9575,0.428571428571,-1.6,0.0,2.6,0.0,0.5,0.0,3.2,0.0,-1.5,0.0,2.6,0.2,0.5,0.25,0.5,0.0,0.0,0.2
"(554, 6)",999,0.142857142857,-4.0,0.0,1.6,0.0,2.66666666667,0.0,3.2,0.0,-0.333333333333,0.0,2.2,0.0,-0.333333333333,0.0,2.16666666667,0.0,0.2,0.0
"(668, 2)",6271,0.714285714286,-1.4,0.2,-0.2,0.0,-0.5,0.0,-2.0,0.0,1.5,0.0,0.2,0.0,-3.5,0.0,1.5,0.0,0.0,0.2
"(122, 4)",5026,0.5,-1.0,0.666666666667,0.166666666667,0.666666666667,-0.333333333333,0.0,1.5,0.333333333333,1.0,0.0,0.833333333333,0.333333333333,0.0,0.0,-4.33333333333,0.0,0.333333333333,0.5
"(51, 0)",9001,0.4,-3.16666666667,0.0,-0.666666666667,0.166666666667,2.0,0.0,3.0,0.166666666667,-1.66666666667,0.0,-1.0,0.166666666667,-1.33333333333,0.0,0.0,0.0,0.2,0.166666666667
"(1083, 4)",13754,0.8,0.6,0.4,0.8,0.6,-2.0,0.0,-1.8,0.4,2.0,0.0,0.8,0.6,2.0,0.0,2.0,0.0,0.25,0.2
"(1322, 3)",9979,0.285714285714,-0.75,0.0,-0.25,0.0,-1.4,0.4,0.25,0.0,0.4,0.4,1.5,0.0,-1.4,0.4,1.8,0.2,0.0,0.25
"(458, 2)",12007,0.8,-1.66666666667,0.166666666667,1.0,0.0,0.0,1.0,0.833333333333,0.0,5.0,1.0,2.33333333333,0.0,0.0,1.0,-5.0,0.0,0.166666666667,0.0
"(387, 2)",14165,0.8,0.4,0.2,0.2,0.2,-5.0,0.0,0.4,0.2,0.0,0.0,0.4,0.2,-5.0,0.0,0.0,0.0,0.333333333333,0.4
"(705, 3)",14409,0.8,-0.4,0.8,-0.2,0.4,0.0,1.0,0.0,0.4,0.0,1.0,0.0,0.2,0.0,1.0,0.0,1.0,0.0,0.4
"(890, 1)",9449,0.8,-0.714285714286,0.142857142857,1.0,0.0,0.0,1.0,1.85714285714,0.0,2.0,0.0,1.14285714286,0.0,0.0,1.0,-2.0,0.0,0.166666666667,0.142857142857
"(1137, 0)",5043,1.0,0.4,0.2,-0.2,0.2,"","",-1.4,0.2,"","",0.6,0.2,"","","","",0.333333333333,0.4
"(17, 1)",4652,0.2,-3.0,0.0,-0.4,0.0,0.5,0.0,-1.0,0.0,3.5,0.0,0.2,0.0,-4.5,0.0,2.5,0.0,0.6,0.0
"(687, 4)",10257,1.0,2.8,0.0,2.2,0.0,"","",-0.2,0.0,"","",2.6,0.0,"","","","",0.0,0.0
"(856, 0)",1953,0.142857142857,1.0,0.2,2.4,0.2,0.666666666667,0.0,1.2,0.2,-3.16666666667,0.0,2.2,0.2,0.333333333333,0.0,1.16666666667,0.0,0.0,0.2
"(785, 4)",9573,0.833333333333,0.4,0.0,-0.2,0.0,2.0,0.0,0.6,0.0,2.0,0.0,0.6,0.2,-4.0,0.0,3.0,0.0,0.25,0.2
"(1119, 1)",339,0.6,-3.0,0.0,0.2,0.0,2.5,0.0,0.4,0.0,1.0,0.5,2.8,0.0,-1.0,0.0,1.0,0.0,0.0,0.0
"(255, 6)",13147,0.166666666667,-3.4,0.2,0.0,0.2,1.0,0.0,-1.2,0.2,1.6,0.0,-0.2,0.2,-2.8,0.0,-2.4,0.0,0.0,0.2
"(168, 2)",13719,0.2,-2.66666666667,0.0,-2.33333333333,0.0,-3.0,0.0,-2.33333333333,0.0,3.0,0.25,-1.66666666667,0.0,-4.25,0.0,2.75,0.25,0.166666666667,0.0
"(600, 5)",4611,0.5,-2.71428571429,0.0,-1.42857142857,0.0,-2.0,0.0,-2.14285714286,0.0,-4.0,0.0,-0.285714285714,0.0,-0.666666666667,0.0,3.66666666667,0.0,0.428571428571,0.0
"(653, 5)",14399,0.666666666667,1.2,0.2,1.4,0.2,-0.5,0.0,2.4,0.2,-0.5,0.0,1.6,0.2,1.5,0.0,2.5,0.0,0.25,0.2
"(838, 3)",6355,0.285714285714,-2.8,0.2,-1.6,0.2,-1.2,0.0,-1.0,0.2,-0.2,0.0,-1.6,0.2,-0.6,0.0,1.6,0.0,0.0,0.2
"(1298, 6)",3414,0.2,-1.28571428571,0.142857142857,2.28571428571,0.0,-0.25,0.0,2.42857142857,0.0,-1.5,0.0,1.42857142857,0.0,-0.75,0.25,0.75,0.0,0.0,0.142857142857
"(1085, 2)",312,0.4,-3.6,0.0,1.6,0.0,-0.666666666667,0.0,2.8,0.0,-1.66666666667,0.0,1.4,0.0,1.66666666667,0.0,0.0,0.0,0.0,0.0
"(221, 3)",12670,1.0,0.2,0.2,0.8,0.0,"","",1.4,0.0,"","",2.4,0.2,"","","","",0.0,0.2
"(150, 1)",9524,1.0,2.33333333333,0.166666666667,2.0,0.166666666667,"","",0.166666666667,0.333333333333,"","",2.66666666667,0.0,"","","","",0.0,0.166666666667
"(1421, 0)",10933,0.4,-3.0,0.0,-2.28571428571,0.0,-3.33333333333,0.0,-2.42857142857,0.0,1.33333333333,0.0,-2.28571428571,0.0,-4.33333333333,0.0,2.66666666667,0.0,0.428571428571,0.0
"(582, 4)",8930,0.333333333333,-1.6,0.2,0.8,0.2,-1.5,0.0,-0.2,0.2,-0.25,0.0,1.0,0.2,-0.25,0.0,-0.5,0.0,0.0,0.2
"(804, 6)",9324,0.0,-5.0,0.0,-4.66666666667,0.0,-1.4,0.0,-4.66666666667,0.0,1.8,0.0,-3.66666666667,0.0,-4.2,0.0,-3.8,0.0,0.333333333333,0.0
"(1236, 1)",5004,0.142857142857,-0.4,0.2,1.6,0.2,-3.5,0.0,0.6,0.2,-3.33333333333,0.166666666667,1.4,0.2,-1.0,0.0,2.0,0.0,0.0,0.4
"(372, 0)",9001,0.166666666667,-1.16666666667,0.166666666667,0.833333333333,0.0,1.2,0.0,0.166666666667,0.0,0.6,0.0,1.33333333333,0.166666666667,-2.6,0.0,-0.6,0.0,0.166666666667,0.0
"(619, 1)",472,0.166666666667,-4.66666666667,0.0,-4.0,0.0,-0.8,0.0,-0.833333333333,0.0,0.8,0.0,-3.83333333333,0.0,-0.4,0.0,3.0,0.0,0.166666666667,0.0
"(548, 3)",6355,0.166666666667,-2.5,0.0,0.5,0.0,1.0,0.0,-2.0,0.0,-1.4,0.0,0.333333333333,0.0,-2.2,0.0,0.8,0.0,0.0,0.333333333333
"(770, 5)",9085,0.833333333333,1.0,0.2,1.0,0.0,-5.0,0.0,0.2,0.0,0.0,1.0,1.2,0.0,-1.0,0.0,5.0,0.0,0.2,0.0
"(955, 3)",12743,1.0,-0.4,0.2,-0.2,0.4,"","",0.2,0.2,"","",0.0,0.4,"","","","",0.0,0.4
"(1202, 0)",11524,0.428571428571,-3.2,0.0,4.0,0.0,-0.25,0.0,1.6,0.0,-2.25,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
"(338, 3)",13288,1.0,1.83333333333,0.0,1.66666666667,0.0,"","",2.0,0.0,"","",2.0,0.0,"","","","",0.0,0.0
"(267, 5)",8782,0.333333333333,-2.66666666667,0.166666666667,-0.833333333333,0.333333333333,-3.25,0.0,0.5,0.166666666667,0.5,0.0,-0.666666666667,0.166666666667,-1.25,0.0,-0.25,0.0,0.0,0.333333333333
"(585, 2)",10430,0.4,-2.8,0.0,-1.6,0.0,2.33333333333,0.0,3.4,0.0,-0.333333333333,0.0,-1.4,0.2,1.0,0.0,-2.0,0.0,0.2,0.0
"(1358, 3)",2421,0.571428571429,-0.857142857143,0.571428571429,0.714285714286,0.285714285714,2.33333333333,0.0,-0.428571428571,0.142857142857,-1.33333333333,0.0,1.14285714286,0.142857142857,1.33333333333,0.0,-2.33333333333,0.0,0.142857142857,0.0
"(1294, 1)",2853,0.142857142857,-1.0,0.285714285714,1.42857142857,0.285714285714,-1.5,0.0,0.714285714286,0.285714285714,-1.0,0.0,0.428571428571,0.285714285714,-2.83333333333,0.0,-0.666666666667,0.0,0.0,0.428571428571
"(699, 6)",13923,0.4,-3.0,0.0,0.5,0.0,2.33333333333,0.0,2.0,0.0,-2.33333333333,0.333333333333,1.5,0.0,-3.33333333333,0.0,1.66666666667,0.0,0.0,0.0
"(921, 0)",10309,0.833333333333,2.2,0.0,3.6,0.0,5.0,0.0,0.8,0.0,-5.0,0.0,3.6,0.0,4.0,0.0,5.0,0.0,0.0,0.0
"(1255, 5)",13437,0.4,-1.4,0.2,-0.4,0.2,-2.66666666667,0.333333333333,-0.4,0.2,2.0,0.0,0.4,0.2,-4.0,0.0,0.333333333333,0.333333333333,0.0,0.2
"(1353, 5)",1979,0.0,-0.8,0.0,0.2,0.0,-0.714285714286,0.0,-0.2,0.0,-0.571428571429,0.0,2.0,0.0,0.571428571429,0.0,-1.85714285714,0.0,0.0,0.0
"(489, 6)",7268,0.833333333333,0.8,0.4,2.2,0.0,-5.0,0.0,0.0,0.2,2.0,0.0,1.6,0.4,-5.0,0.0,0.0,1.0,0.0,0.4
"(736, 1)",10445,0.5,-3.0,0.0,-0.8,0.0,0.333333333333,0.0,1.8,0.0,-3.0,0.0,-0.2,0.0,-3.0,0.0,1.66666666667,0.0,0.0,0.0
"(1160, 0)",5312,0.2,1.0,0.0,2.0,0.0,1.5,0.5,-3.0,0.0,-3.5,0.25,1.66666666667,0.0,1.5,0.25,1.5,0.25,0.0,0.0
"(903, 1)",14198,0.5,-3.0,0.0,-2.83333333333,0.0,-2.66666666667,0.0,-2.33333333333,0.0,1.0,0.0,-1.16666666667,0.0,-4.0,0.0,-3.0,0.0,0.2,0.166666666667
"(1221, 6)",260,0.8,-0.833333333333,0.333333333333,0.5,0.333333333333,-3.0,0.0,0.166666666667,0.166666666667,-2.0,0.0,0.333333333333,0.333333333333,2.0,0.0,2.0,0.0,0.0,0.5
"(48, 3)",13819,0.833333333333,-2.8,0.2,-2.2,0.2,-5.0,0.0,-2.8,0.2,5.0,0.0,-0.6,0.2,-5.0,0.0,5.0,0.0,0.5,0.2
"(1406, 2)",9194,0.2,-3.28571428571,0.0,-0.571428571429,0.142857142857,-1.75,0.0,2.57142857143,0.0,1.75,0.0,-0.571428571429,0.142857142857,-1.5,0.0,0.0,0.0,0.0,0.285714285714
"(1335, 2)",4468,0.444444444444,-2.16666666667,0.0,1.16666666667,0.0,-2.8,0.0,0.833333333333,0.0,0.4,0.0,1.0,0.166666666667,-1.4,0.2,-0.8,0.0,0.333333333333,0.0
"(471, 3)",9767,0.4,-0.5,0.0,0.5,0.0,-0.666666666667,0.0,-3.5,0.0,2.33333333333,0.0,0.5,0.0,-2.33333333333,0.0,3.0,0.0,0.0,0.0
"(533, 4)",8109,0.0,-4.16666666667,0.0,1.0,0.0,-0.5,0.0,3.5,0.0,-2.16666666667,0.0,1.16666666667,0.0,-0.5,0.0,2.33333333333,0.0,0.0,0.0
"(384, 5)",9493,0.2,1.2,0.2,1.6,0.0,1.5,0.0,2.0,0.2,1.5,0.25,2.8,0.0,-0.25,0.0,-3.75,0.0,0.25,0.2
"(718, 0)",10418,0.2,-0.833333333333,0.666666666667,0.166666666667,0.333333333333,-3.25,0.0,-0.333333333333,0.666666666667,2.0,0.0,0.833333333333,0.5,-1.5,0.0,-3.25,0.0,0.0,0.333333333333
"(101, 2)",5807,0.166666666667,-1.8,0.2,1.4,0.2,-0.2,0.0,-0.6,0.2,-1.2,0.0,1.4,0.2,-3.4,0.0,-0.6,0.0,0.25,0.2
"(30, 6)",4656,0.333333333333,-1.66666666667,0.166666666667,-0.833333333333,0.0,-2.75,0.25,-1.0,0.0,2.75,0.25,-0.333333333333,0.166666666667,-4.0,0.0,-4.0,0.0,0.166666666667,0.0
"(1372, 5)",7785,0.428571428571,1.8,0.4,2.4,0.2,1.0,0.25,1.4,0.4,-1.25,0.25,2.2,0.4,1.5,0.25,1.25,0.25,0.0,0.2
"(508, 4)",8587,1.0,0.333333333333,0.666666666667,2.5,0.333333333333,"","",0.166666666667,0.666666666667,"","",1.83333333333,0.5,"","","","",0.0,0.5
"(437, 0)",1744,0.666666666667,-0.666666666667,0.166666666667,2.66666666667,0.0,5.0,0.0,0.5,0.0,-1.5,0.0,2.0,0.0,-4.0,0.0,0.0,0.0,0.2,0.166666666667
"(1227, 5)",10317,0.0,-2.0,0.166666666667,0.166666666667,0.333333333333,-1.4,0.0,2.0,0.166666666667,-0.8,0.0,1.16666666667,0.333333333333,-1.4,0.2,1.6,0.0,0.25,0.333333333333
"(1116, 2)",1651,0.833333333333,-1.57142857143,0.285714285714,0.714285714286,0.0,-2.0,0.0,-0.714285714286,0.142857142857,0.0,1.0,0.571428571429,0.142857142857,-2.0,0.0,-5.0,0.0,0.142857142857,0.0
"(252, 1)",12284,0.4,0.5,0.333333333333,1.33333333333,0.166666666667,-1.66666666667,0.0,2.16666666667,0.166666666667,-2.0,0.0,2.66666666667,0.166666666667,-3.0,0.0,0.333333333333,0.0,0.0,0.333333333333
"(1338, 4)",3462,0.666666666667,-1.6,0.4,0.0,0.2,0.0,0.0,-1.6,0.2,-1.0,0.0,0.4,0.2,-1.5,0.0,0.0,0.0,0.25,0.2
